Cpu,mae,mse,rmse,File,population,generation,crossover,pc
4.274729,0.5440391474385988,0.4879674667946942,0.6985466819008549,Hill_Valley_with_noise.csv,185,44,0.72,0.05
6.434486,0.5647058823529412,0.5647058823529412,0.7514691493021793,Hill_Valley_with_noise.csv,403,33,0.72,0.36
5.178349,0.5647058823529412,0.5647058823529412,0.7514691493021793,Hill_Valley_with_noise.csv,457,23,0.93,0.05
1.401483,0.543071465570802,0.4864248097863877,0.6974416174751745,Hill_Valley_with_noise.csv,109,29,0.28,0.42
5.765243,0.5405981341890881,0.4850553149340309,0.6964591265350975,Hill_Valley_with_noise.csv,246,48,0.83,0.59
2.551501,0.43529411764705883,0.43529411764705883,0.6597682302498801,Hill_Valley_with_noise.csv,129,47,0.07,0.58
1.875235,0.5414696528695431,0.4866245792630918,0.6975848186873707,Hill_Valley_with_noise.csv,253,15,0.73,0.66
3.111598,0.5647058823529412,0.5647058823529412,0.7514691493021793,Hill_Valley_with_noise.csv,431,16,0.7,0.54
2.634233,0.5647058823529412,0.5647058823529412,0.7514691493021793,Hill_Valley_with_noise.csv,389,16,0.41,0.6
1.1426440000000002,0.4660931259459093,0.42899891449243677,0.6549800870961168,Hill_Valley_with_noise.csv,156,17,0.03,0.71
4.344583999999999,0.5440391474385988,0.4879674667946942,0.6985466819008549,Hill_Valley_with_noise.csv,318,35,0.1,0.99
2.227626,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,289,14,0.64,0.8
6.615617,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,403,33,0.32,1.0
7.321671,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,371,38,0.57,0.27
7.733629999999999,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,485,30,0.7,0.03
1.447347,0.4823529411764706,0.4823529411764706,0.6945163361480208,Hill_Valley_with_noise.csv,60,41,0.96,0.25
6.886641,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,297,46,0.49,0.42
0.8636480000000002,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,138,13,0.17,0.31
5.1015299999999995,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,283,35,0.69,0.72
5.349188,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,278,39,0.69,0.05
0.945165,0.4958451663624653,0.4508068072847766,0.6714214825910596,Hill_Valley_with_noise.csv,55,32,0.63,0.09
4.917341,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,239,45,0.15,0.24
4.206213,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,185,44,0.72,0.05
6.636470999999999,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,403,33,0.72,0.36
5.487991,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,457,23,0.93,0.05
1.4217099999999998,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,109,29,0.28,0.42
5.633616,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,246,48,0.83,0.59
2.5036970000000003,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,129,47,0.07,0.58
1.783296,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,253,15,0.73,0.66
3.067349,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,431,16,0.7,0.54
2.7370310000000004,1.5140743919800717,2.542109845764702,1.5943995251393868,Hill_Valley_with_noise.csv,389,16,0.41,0.6
1.1168789999999997,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,156,17,0.03,0.71
4.0056329999999996,0.5176470588235295,0.5176470588235295,0.7194769341845014,Hill_Valley_with_noise.csv,318,35,0.1,0.99
2.2143490000000003,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,289,14,0.64,0.8
6.415716,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,403,33,0.32,1.0
7.137078999999999,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,371,38,0.57,0.27
7.29717,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,485,30,0.7,0.03
1.3809049999999998,0.5800585876930994,0.5424815825280515,0.7365334904320723,Hill_Valley_with_noise.csv,60,41,0.96,0.25
6.505654,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,297,46,0.49,0.42
0.9143410000000001,0.579779625855219,0.5428582732110399,0.7367891646943784,Hill_Valley_with_noise.csv,138,13,0.17,0.31
4.812263000000001,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,283,35,0.69,0.72
5.3488560000000005,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,278,39,0.69,0.05
0.8941089999999998,0.5783711379456485,0.5409167149684875,0.7354704038698548,Hill_Valley_with_noise.csv,55,32,0.63,0.09
5.17736,0.4235294117647059,0.4235294117647059,0.6507913734559685,Hill_Valley_with_noise.csv,239,45,0.15,0.24
4.430545,0.5800585876930994,0.5424815825280515,0.7365334904320723,Hill_Valley_with_noise.csv,185,44,0.72,0.05
6.597515999999999,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,403,33,0.72,0.36
5.426545,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,457,23,0.93,0.05
1.426997,0.579779625855219,0.5428582732110399,0.7367891646943784,Hill_Valley_with_noise.csv,109,29,0.28,0.42
5.863795,0.579779625855219,0.5428582732110399,0.7367891646943784,Hill_Valley_with_noise.csv,246,48,0.83,0.59
2.6702830000000004,0.4235294117647059,0.4235294117647059,0.6507913734559685,Hill_Valley_with_noise.csv,129,47,0.07,0.58
1.746677,0.7881518105825408,0.8653355256594847,0.9302341241104224,Hill_Valley_with_noise.csv,253,15,0.73,0.66
3.082406,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,431,16,0.7,0.54
2.6588639999999995,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,389,16,0.41,0.6
1.156304,0.45682469191567904,0.41292308237533887,0.6425909137043091,Hill_Valley_with_noise.csv,156,17,0.03,0.71
3.9184230000000007,0.5764705882352941,0.5764705882352941,0.7592566023652966,Hill_Valley_with_noise.csv,318,35,0.1,0.99
2.117655,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,289,14,0.64,0.8
6.551911,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,403,33,0.32,1.0
7.118248,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,371,38,0.57,0.27
7.4002110000000005,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,485,30,0.7,0.03
1.371386,0.5322251177723333,0.4831434298247874,0.695085196090945,Hill_Valley_with_noise.csv,60,41,0.96,0.25
6.716544000000001,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,297,46,0.49,0.42
0.899535,0.5318877066485092,0.48063762270483984,0.6932803348608987,Hill_Valley_with_noise.csv,138,13,0.17,0.31
4.815828,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,283,35,0.69,0.72
5.4457450000000005,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,278,39,0.69,0.05
0.9783489999999999,0.5322251177723333,0.4831434298247874,0.695085196090945,Hill_Valley_with_noise.csv,55,32,0.63,0.09
5.296735,0.5303266002259532,0.4790838245774453,0.6921588145631358,Hill_Valley_with_noise.csv,239,45,0.15,0.24
4.333168,0.5303266002259532,0.4790838245774453,0.6921588145631358,Hill_Valley_with_noise.csv,185,44,0.72,0.05
6.516466,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,403,33,0.72,0.36
5.415329000000001,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,457,23,0.93,0.05
1.479302,0.4642857142857143,0.4642857142857143,0.6813851438692469,Hill_Valley_with_noise.csv,109,29,0.28,0.42
5.8969309999999995,0.4642857142857143,0.4642857142857143,0.6813851438692469,Hill_Valley_with_noise.csv,246,48,0.83,0.59
2.7084140000000003,0.4642857142857143,0.4642857142857143,0.6813851438692469,Hill_Valley_with_noise.csv,129,47,0.07,0.58
1.716497,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,253,15,0.73,0.66
3.1431310000000003,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,431,16,0.7,0.54
2.740323,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,389,16,0.41,0.6
1.168967,0.4642857142857143,0.4642857142857143,0.6813851438692469,Hill_Valley_with_noise.csv,156,17,0.03,0.71
4.046767,0.5307010344935414,0.4654415242123716,0.6822327492962879,Hill_Valley_with_noise.csv,318,35,0.1,0.99
2.053511,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,289,14,0.64,0.8
6.161822,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,403,33,0.32,1.0
6.820965,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,371,38,0.57,0.27
7.091555,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,485,30,0.7,0.03
1.4636740000000001,0.5529411764705883,0.5529411764705883,0.7436001455557875,Hill_Valley_with_noise.csv,60,41,0.96,0.25
6.524972,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,297,46,0.49,0.42
0.8828830000000001,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,138,13,0.17,0.31
4.866484,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,283,35,0.69,0.72
5.370056,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,278,39,0.69,0.05
0.9537110000000002,0.5529411764705883,0.5529411764705883,0.7436001455557875,Hill_Valley_with_noise.csv,55,32,0.63,0.09
4.757487,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,239,45,0.15,0.24
4.031203,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,185,44,0.72,0.05
6.725061999999999,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,403,33,0.72,0.36
5.5477609999999995,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,457,23,0.93,0.05
1.493347,0.5529411764705883,0.5529411764705883,0.7436001455557875,Hill_Valley_with_noise.csv,109,29,0.28,0.42
5.70143,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,246,48,0.83,0.59
2.617835,0.5529411764705883,0.5529411764705883,0.7436001455557875,Hill_Valley_with_noise.csv,129,47,0.07,0.58
1.7194799999999997,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,253,15,0.73,0.66
3.0251910000000004,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,431,16,0.7,0.54
2.599692,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,389,16,0.41,0.6
1.0134960000000002,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,156,17,0.03,0.71
3.8724680000000005,0.4470588235294118,0.4470588235294118,0.6686245759238975,Hill_Valley_with_noise.csv,318,35,0.1,0.99
2.079247,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,289,14,0.64,0.8
6.412402,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,403,33,0.32,1.0
6.821683,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,371,38,0.57,0.27
7.224057,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,485,30,0.7,0.03
1.423105,0.5647058823529412,0.5647058823529412,0.7514691493021793,Hill_Valley_with_noise.csv,60,41,0.96,0.25
6.934990999999999,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,297,46,0.49,0.42
0.8967120000000002,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,138,13,0.17,0.31
5.072425,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,283,35,0.69,0.72
5.520131,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,278,39,0.69,0.05
1.049908,0.5647058823529412,0.5647058823529412,0.7514691493021793,Hill_Valley_with_noise.csv,55,32,0.63,0.09
4.888915000000001,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,239,45,0.15,0.24
4.258979,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,185,44,0.72,0.05
5.430028,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,457,23,0.93,0.05
6.731408999999999,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,403,33,0.72,0.36
1.580196,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,109,29,0.28,0.42
5.881328,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,246,48,0.83,0.59
2.709003,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,129,47,0.07,0.58
1.7919699999999998,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,253,15,0.73,0.66
3.2025910000000004,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,431,16,0.7,0.54
2.781145,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,389,16,0.41,0.6
1.1087109999999998,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,156,17,0.03,0.71
3.993246,0.436527451833438,0.42708796901290874,0.6535196776019133,Hill_Valley_with_noise.csv,318,35,0.1,0.99
2.239789,0.6477640100164103,0.6667954445064499,0.8165754371192229,Hill_Valley_with_noise.csv,398,11,0.64,0.36
4.09305,0.6477640100164103,0.6667954445064499,0.8165754371192229,Hill_Valley_with_noise.csv,435,19,0.37,0.96
4.9705200000000005,0.6477640100164103,0.6667954445064499,0.8165754371192229,Hill_Valley_with_noise.csv,348,28,0.69,0.49
8.606776,0.6477640100164103,0.6667954445064499,0.8165754371192229,Hill_Valley_with_noise.csv,472,36,0.64,0.79
6.657935999999999,0.6477640100164103,0.6667954445064499,0.8165754371192229,Hill_Valley_with_noise.csv,400,33,0.73,0.56
3.127567,0.6477640100164103,0.6667954445064499,0.8165754371192229,Hill_Valley_with_noise.csv,438,14,0.39,0.71
