Cpu,mae,mse,rmse,File,population,generation,crossover,pc
2.9867310000000002,0.14514873521317753,0.04461409967020758,0.2112205001182593,vladislavleva-4.training.csv,464,12,0.77,0.59
8.307246000000001,0.14514873521317753,0.04461409967020758,0.2112205001182593,vladislavleva-4.training.csv,463,36,0.44,0.85
5.474568,0.14514873521317753,0.04461409967020758,0.2112205001182593,vladislavleva-4.training.csv,253,41,0.48,0.9
8.581369,0.1665508332589276,0.04358643470428368,0.20877364465919465,vladislavleva-4.training.csv,448,39,0.32,0.11
11.055258,0.14514873521317753,0.04461409967020758,0.2112205001182593,vladislavleva-4.training.csv,463,47,0.66,0.31
6.8145690000000005,0.14514873521317753,0.04461409967020758,0.2112205001182593,vladislavleva-4.training.csv,319,45,0.37,0.94
5.869871,0.2625583662645321,0.10969852429662184,0.3312076754796329,vladislavleva-4.training.csv,386,34,0.62,0.4
6.25419,0.2625583662645321,0.10969852429662184,0.3312076754796329,vladislavleva-4.training.csv,334,45,0.88,0.27
1.6521670000000002,0.42750620634772013,0.25010015830357624,0.5001001482738995,keijzer-3.training.csv,125,26,0.6,0.46
2.138679,0.4775986534470207,0.3312734944220649,0.5755636319487749,keijzer-3.training.csv,111,39,0.66,0.85
2.1532210000000003,0.4739222721191134,0.3253672383397805,0.5704097109444933,keijzer-3.training.csv,121,38,0.54,0.31
0.7149530000000001,0.4102256828121447,0.2354042847585763,0.4851847944428764,keijzer-3.training.csv,137,10,0.71,0.31
4.3560729999999985,0.3817522338815297,0.20579936870489046,0.4536511530955151,keijzer-3.training.csv,294,35,0.09,0.76
2.123888,0.3817522338815297,0.20579936870489046,0.4536511530955151,keijzer-3.training.csv,330,13,0.99,0.24
3.419948,0.3852386077516655,0.20236802564651246,0.4498533379297218,keijzer-3.training.csv,206,36,0.89,0.99
3.0421750000000003,0.3890475767079933,0.2122013112927676,0.4606531355507825,keijzer-3.training.csv,223,31,0.29,0.06
4.541901,0.42750620634772013,0.25010015830357624,0.5001001482738995,keijzer-3.training.csv,477,22,0.18,0.84
1.965935,2.2310919189041902,5.5788062313451645,2.361949667403005,keijzer-3.training.csv,282,16,0.08,0.51
6.757917999999999,0.4336226150229056,0.2585812922625935,0.5085088910359321,keijzer-3.training.csv,424,39,0.05,0.6
2.936372,0.3817522338815297,0.20579936870489046,0.4536511530955151,keijzer-3.training.csv,464,12,0.77,0.59
3.078345,0.3817522338815297,0.20579936870489046,0.4536511530955151,keijzer-3.training.csv,195,33,0.57,0.62
7.2094299999999985,0.3817522338815297,0.20579936870489046,0.4536511530955151,keijzer-3.training.csv,463,36,0.44,0.85
4.3810080000000005,0.3817522338815297,0.20579936870489046,0.4536511530955151,keijzer-3.training.csv,253,41,0.48,0.9
7.012034,0.3817522338815297,0.20579936870489046,0.4536511530955151,keijzer-3.training.csv,448,39,0.32,0.11
8.764805,0.3817522338815297,0.20579936870489046,0.4536511530955151,keijzer-3.training.csv,463,47,0.66,0.31
5.2804400000000005,0.3890475767079933,0.2122013112927676,0.4606531355507825,keijzer-3.training.csv,319,45,0.37,0.94
5.086089,0.40813435416047,0.22876078327495494,0.4782894346261006,keijzer-3.training.csv,386,34,0.62,0.4
5.799004999999998,0.3817522338815297,0.20579936870489046,0.4536511530955151,keijzer-3.training.csv,334,45,0.88,0.27
1.4963559999999998,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,125,26,0.6,0.46
2.043793,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,121,38,0.54,0.31
2.021748,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,111,39,0.66,0.85
0.7090829999999999,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,137,10,0.71,0.31
4.51046,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,294,35,0.09,0.76
2.250433,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,330,13,0.99,0.24
3.6235839999999997,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,206,36,0.89,0.99
3.124387,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,223,31,0.29,0.06
4.601459999999999,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,477,22,0.18,0.84
2.167536,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,282,16,0.08,0.51
7.092353999999999,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,424,39,0.05,0.6
2.674199,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,195,33,0.57,0.62
2.495777,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,464,12,0.77,0.59
6.71502,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,463,36,0.44,0.85
4.186867,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,253,41,0.48,0.9
6.819736,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,448,39,0.32,0.11
9.181693,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,463,47,0.66,0.31
