Cpu,mae,mse,rmse,File,population,generation,crossover,pc
2.2009990000000004,0.6701458331657087,2.867479461693286,1.6933633578453522,strogatz_lv1.csv,289,14,0.64,0.8
6.896655,0.40513027246903455,2.9391347820627813,1.7143904987087335,strogatz_lv1.csv,403,33,0.32,1.0
7.623584000000001,0.3824293025796615,2.9212564158635126,1.7091683404110645,strogatz_lv1.csv,371,38,0.57,0.27
8.051039,0.25380350287883363,2.823972390278033,1.6804679081369072,strogatz_lv1.csv,485,30,0.7,0.03
1.4159690000000005,0.6895164790815035,2.880778143584752,1.69728552211605,strogatz_lv1.csv,60,41,0.96,0.25
7.5537490000000025,0.3983030225387894,2.9336495421554822,1.7127899877554986,strogatz_lv1.csv,297,46,0.49,0.42
0.9598430000000002,0.4650134291240597,2.7805905325895166,1.6675102796053511,strogatz_lv1.csv,138,13,0.17,0.31
5.491629,0.3287412478245633,2.7830365220423383,1.6682435439834131,strogatz_lv1.csv,283,35,0.69,0.72
0.934641,0.2502608119278828,2.8376347183787485,1.684528040247104,strogatz_lv1.csv,55,32,0.63,0.09
6.035025,0.3287412478245633,2.7830365220423383,1.6682435439834131,strogatz_lv1.csv,278,39,0.69,0.05
5.557226,0.2710392522493296,2.8484665206518227,1.687740063117488,strogatz_lv1.csv,239,45,0.15,0.24
4.517639000000001,0.2502608119278828,2.8376347183787485,1.684528040247104,strogatz_lv1.csv,185,44,0.72,0.05
7.072602000000002,0.3824057577293791,2.7754962491539885,1.6659820674767143,strogatz_lv1.csv,403,33,0.72,0.36
5.825273,0.25380350287883363,2.823972390278033,1.6804679081369072,strogatz_lv1.csv,457,23,0.93,0.05
1.5374149999999998,0.2502608119278828,2.8376347183787485,1.684528040247104,strogatz_lv1.csv,109,29,0.28,0.42
5.970618,0.5166629656674862,3.0419448644842677,1.7441172163831962,strogatz_lv1.csv,246,48,0.83,0.59
2.703291,0.3623905134399375,3.9876773714010247,1.996916966576484,strogatz_lv1.csv,129,47,0.07,0.58
1.943939,0.2595347170053185,2.842362513722977,1.6859307559099148,strogatz_lv1.csv,253,15,0.73,0.66
3.4413149999999995,0.2595347170053185,2.842362513722977,1.6859307559099148,strogatz_lv1.csv,431,16,0.7,0.54
2.971806,0.3287412478245633,2.7830365220423383,1.6682435439834131,strogatz_lv1.csv,389,16,0.41,0.6
2.325702,0.3499580364635886,0.12649086970275494,0.3556555492365541,strogatz_barmag2.csv,289,14,0.64,0.8
6.840235000000002,0.04843435816164557,0.006366129467835116,0.07978802834908955,strogatz_barmag2.csv,403,33,0.32,1.0
7.5037670000000025,0.04843435816164557,0.006366129467835116,0.07978802834908955,strogatz_barmag2.csv,371,38,0.57,0.27
7.9918580000000015,0.04843435816164557,0.006366129467835116,0.07978802834908955,strogatz_barmag2.csv,485,30,0.7,0.03
1.432719,0.059318366505561076,0.004606447856257399,0.06787081741262145,strogatz_barmag2.csv,60,41,0.96,0.25
7.132686,0.04843435816164557,0.006366129467835116,0.07978802834908955,strogatz_barmag2.csv,297,46,0.49,0.42
0.974908,0.1897761914854288,0.0400352452720187,0.2000880937787621,strogatz_barmag2.csv,138,13,0.17,0.31
5.15848,0.18910845153777867,0.03910698414947927,0.1977548587253402,strogatz_barmag2.csv,283,35,0.69,0.72
5.764755,0.04843435816164557,0.006366129467835116,0.07978802834908955,strogatz_barmag2.csv,278,39,0.69,0.05
0.9723709999999999,0.059318366505561076,0.004606447856257399,0.06787081741262145,strogatz_barmag2.csv,55,32,0.63,0.09
5.359479,0.3499580364635886,0.12649086970275494,0.3556555492365541,strogatz_barmag2.csv,239,45,0.15,0.24
4.579575999999999,0.04843435816164557,0.006366129467835116,0.07978802834908955,strogatz_barmag2.csv,185,44,0.72,0.05
7.270759000000001,0.04843435816164557,0.006366129467835116,0.07978802834908955,strogatz_barmag2.csv,403,33,0.72,0.36
5.9009730000000005,0.04843435816164557,0.006366129467835116,0.07978802834908955,strogatz_barmag2.csv,457,23,0.93,0.05
1.4949049999999997,0.18910845153777867,0.03910698414947927,0.1977548587253402,strogatz_barmag2.csv,109,29,0.28,0.42
5.9511059999999985,0.04843435816164557,0.006366129467835116,0.07978802834908955,strogatz_barmag2.csv,246,48,0.83,0.59
2.805136,0.465550753118014,0.22075774614605465,0.4698486417412044,strogatz_barmag2.csv,129,47,0.07,0.58
2.091047,0.06232075535121531,0.007904118964850585,0.0889051121412632,strogatz_barmag2.csv,253,15,0.73,0.66
3.508843,0.04843435816164557,0.006366129467835116,0.07978802834908955,strogatz_barmag2.csv,431,16,0.7,0.54
2.762293,0.04843435816164557,0.006366129467835116,0.07978802834908955,strogatz_barmag2.csv,389,16,0.41,0.6
2.09343,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,289,14,0.64,0.8
6.4991959999999995,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,403,33,0.32,1.0
7.142151999999999,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,371,38,0.57,0.27
7.477874000000001,0.37096733252880937,0.22656175732729544,0.47598503897422606,strogatz_glider2.csv,485,30,0.7,0.03
