Cpu,mae,mse,rmse,File,c,epison,cs,iterations
0.03806799999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,42.59,85.5,145.53,230
0.04725500000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,78.65,57.55,712.6,358
0.05252799999999991,0.5,0.25,0.5,Hill_Valley_with_noise.csv,20.37,8.97,163.19,303
0.041179999999999994,0.5,0.25,0.5,Hill_Valley_with_noise.csv,90.48,32.16,925.35,39
0.04068099999999997,0.5,0.25,0.5,Hill_Valley_with_noise.csv,44.18,92.84,825.03,591
0.04161999999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,2.1,54.33,629.9,85
0.042132999999999976,0.5,0.25,0.5,Hill_Valley_with_noise.csv,14.08,48.31,274.47,415
0.04743199999999992,0.5,0.25,0.5,Hill_Valley_with_noise.csv,18.47,92.11,64.06,574
0.05033500000000002,0.5,0.25,0.5,Hill_Valley_with_noise.csv,84.78,16.04,701.18,541
0.044489,0.5,0.25,0.5,Hill_Valley_with_noise.csv,30.78,83.0,718.37,37
0.058374999999999844,0.5,0.25,0.5,Hill_Valley_with_noise.csv,75.61,16.73,405.75,600
0.056745000000000045,0.5,0.25,0.5,Hill_Valley_with_noise.csv,45.72,13.77,726.45,655
0.04750300000000007,0.5,0.25,0.5,Hill_Valley_with_noise.csv,59.99,62.27,89.27,995
0.03685399999999994,0.5,0.25,0.5,Hill_Valley_with_noise.csv,24.36,19.55,22.8,707
0.035582,0.5,0.25,0.5,Hill_Valley_with_noise.csv,53.57,11.08,633.58,798
0.05046099999999987,0.5,0.25,0.5,Hill_Valley_with_noise.csv,96.65,51.04,701.24,21
0.04417899999999997,0.5,0.25,0.5,Hill_Valley_with_noise.csv,78.57,58.48,317.98,997
0.059436000000000044,0.5,0.25,0.5,Hill_Valley_with_noise.csv,71.59,70.31,563.27,259
0.03495500000000007,0.5,0.25,0.5,Hill_Valley_with_noise.csv,51.19,72.71,682.37,38
0.04138199999999981,0.5,0.25,0.5,Hill_Valley_with_noise.csv,52.29,63.15,685.64,713
0.054783000000000026,0.5,0.25,0.5,Hill_Valley_with_noise.csv,55.33,88.91,484.16,417
0.056445999999999996,0.5,0.25,0.5,Hill_Valley_with_noise.csv,3.3,75.81,957.76,240
0.0508519999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,90.48,32.16,925.35,39
0.05075199999999991,0.5,0.25,0.5,Hill_Valley_with_noise.csv,78.65,57.55,712.6,358
0.053369,0.5,0.25,0.5,Hill_Valley_with_noise.csv,42.59,85.5,145.53,230
0.05533600000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,20.37,8.97,163.19,303
0.03791699999999998,0.5,0.25,0.5,Hill_Valley_with_noise.csv,14.08,48.31,274.47,415
0.044413000000000036,0.5,0.25,0.5,Hill_Valley_with_noise.csv,2.1,54.33,629.9,85
0.050397000000000025,0.5,0.25,0.5,Hill_Valley_with_noise.csv,44.18,92.84,825.03,591
0.059972000000000136,0.5,0.25,0.5,Hill_Valley_with_noise.csv,18.47,92.11,64.06,574
0.049938999999999956,0.5,0.25,0.5,Hill_Valley_with_noise.csv,45.72,13.77,726.45,655
0.045773000000000064,0.5,0.25,0.5,Hill_Valley_with_noise.csv,30.78,83.0,718.37,37
0.05865699999999996,0.5,0.25,0.5,Hill_Valley_with_noise.csv,75.61,16.73,405.75,600
0.059701000000000004,0.5,0.25,0.5,Hill_Valley_with_noise.csv,84.78,16.04,701.18,541
0.03825999999999996,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9661.79,51.04,701.24,21
0.038926999999999934,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7835.71,58.48,317.98,997
0.04584200000000016,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5310.51,11.08,633.58,798
0.04193700000000011,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7129.93,70.31,563.27,259
0.03500000000000003,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5069.42,72.71,682.37,38
0.043128000000000055,0.5,0.25,0.5,Hill_Valley_with_noise.csv,232.15,75.81,957.76,240
0.04286200000000007,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5181.09,63.15,685.64,713
0.04078100000000007,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5487.92,88.91,484.16,417
0.04008800000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9038.01,32.16,925.35,39
0.04336699999999993,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7843.38,57.55,712.6,358
0.04995499999999997,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4200.98,85.5,145.53,230
0.052736000000000116,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1956.73,8.97,163.19,303
0.043377,0.5,0.25,0.5,Hill_Valley_with_noise.csv,111.6,54.33,629.9,85
0.04191899999999993,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4362.05,92.84,825.03,591
0.05207300000000015,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1321.57,48.31,274.47,415
0.04194699999999996,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1764.61,92.11,64.06,574
0.04648300000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,8462.34,16.04,701.18,541
0.046211,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7536.28,16.73,405.75,600
0.054128000000000176,0.5,0.25,0.5,Hill_Valley_with_noise.csv,3007.96,83.0,718.37,37
0.0520830000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4516.87,13.77,726.45,655
0.03014300000000003,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5958.27,62.27,89.27,995
0.032138,0.5,0.25,0.5,Hill_Valley_with_noise.csv,2359.71,19.55,22.8,707
0.03934100000000007,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9661.79,51.04,701.24,21
0.03485499999999997,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5310.51,11.08,633.58,798
0.04461400000000004,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7835.71,58.48,317.98,997
0.04994300000000007,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7129.93,70.31,563.27,259
0.039689000000000085,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5181.09,63.15,685.64,713
0.04055399999999987,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5487.92,88.91,484.16,417
0.049832999999999905,0.5,0.25,0.5,Hill_Valley_with_noise.csv,232.15,75.81,957.76,240
0.050819999999999865,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5069.42,72.71,682.37,38
0.03492600000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7843.38,57.55,712.6,358
0.03973799999999983,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9038.01,32.16,925.35,39
0.047050999999999954,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1956.73,8.97,163.19,303
0.048866999999999994,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4200.98,85.5,145.53,230
0.042437999999999976,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4362.05,92.84,825.03,591
0.04296499999999992,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1321.57,48.31,274.47,415
0.04848600000000003,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1764.61,92.11,64.06,574
0.04372899999999991,0.5,0.25,0.5,Hill_Valley_with_noise.csv,111.6,54.33,629.9,85
0.03491399999999989,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4516.87,13.77,726.45,655
0.04448300000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7536.28,16.73,405.75,600
0.04203800000000002,0.5,0.25,0.5,Hill_Valley_with_noise.csv,8462.34,16.04,701.18,541
0.046724999999999905,0.5,0.25,0.5,Hill_Valley_with_noise.csv,3007.96,83.0,718.37,37
0.031142000000000003,0.5,0.25,0.5,Hill_Valley_with_noise.csv,2359.71,19.55,22.8,707
0.03377600000000003,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5958.27,62.27,89.27,995
0.039681999999999995,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9661.79,51.04,701.24,21
0.03845100000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7129.93,70.31,563.27,259
0.04535499999999981,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7835.71,58.48,317.98,997
0.05101500000000003,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5310.51,11.08,633.58,798
0.044255000000000155,0.5,0.25,0.5,Hill_Valley_with_noise.csv,232.15,75.81,957.76,240
0.04756500000000008,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5069.42,72.71,682.37,38
0.04512700000000003,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5487.92,88.91,484.16,417
0.04564999999999997,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5181.09,63.15,685.64,713
0.035362000000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4200.98,85.5,145.53,230
0.04313200000000006,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1956.73,8.97,163.19,303
0.04583599999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9038.01,32.16,925.35,39
0.04295099999999996,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7843.38,57.55,712.6,358
0.03373500000000007,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1321.57,48.31,274.47,415
0.04347800000000002,0.5,0.25,0.5,Hill_Valley_with_noise.csv,111.6,54.33,629.9,85
0.041232000000000046,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1764.61,92.11,64.06,574
0.05059999999999998,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4362.05,92.84,825.03,591
0.04230800000000012,0.5,0.25,0.5,Hill_Valley_with_noise.csv,8462.34,16.04,701.18,541
0.04063299999999992,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4516.87,13.77,726.45,655
0.04470799999999997,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7536.28,16.73,405.75,600
0.04281500000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,3007.96,83.0,718.37,37
0.03170200000000012,0.5,0.25,0.5,Hill_Valley_with_noise.csv,2359.71,19.55,22.8,707
0.032380000000000075,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5958.27,62.27,89.27,995
0.03690799999999994,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5310.51,11.08,633.58,798
0.038893999999999984,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9661.79,51.04,701.24,21
0.04761000000000015,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7129.93,70.31,563.27,259
0.05906699999999998,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7835.71,58.48,317.98,997
0.03858400000000006,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5181.09,63.15,685.64,713
0.043857000000000035,0.5,0.25,0.5,Hill_Valley_with_noise.csv,232.15,75.81,957.76,240
0.042735999999999996,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5069.42,72.71,682.37,38
0.04151400000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5487.92,88.91,484.16,417
0.03731399999999985,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7843.38,57.55,712.6,358
0.03623500000000013,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1956.73,8.97,163.19,303
0.042837000000000014,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9038.01,32.16,925.35,39
0.04163200000000011,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4200.98,85.5,145.53,230
0.042397999999999936,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1764.61,92.11,64.06,574
0.05275799999999986,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4362.05,92.84,825.03,591
0.05201499999999992,0.5,0.25,0.5,Hill_Valley_with_noise.csv,111.6,54.33,629.9,85
0.05271800000000004,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1321.57,48.31,274.47,415
0.03731200000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7536.28,16.73,405.75,600
0.04439300000000013,0.5,0.25,0.5,Hill_Valley_with_noise.csv,3007.96,83.0,718.37,37
0.04605499999999996,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4516.87,13.77,726.45,655
0.04395199999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,8462.34,16.04,701.18,541
0.031157999999999797,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5958.27,62.27,89.27,995
0.03172799999999998,0.5,0.25,0.5,Hill_Valley_with_noise.csv,2359.71,19.55,22.8,707
0.038385,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9661.79,51.04,701.24,21
0.041762999999999995,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5310.51,11.08,633.58,798
0.04703599999999997,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7129.93,70.31,563.27,259
0.04804600000000003,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7835.71,58.48,317.98,997
0.03701399999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5069.42,72.71,682.37,38
0.03966700000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5487.92,88.91,484.16,417
0.04128799999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5181.09,63.15,685.64,713
0.04950100000000002,0.5,0.25,0.5,Hill_Valley_with_noise.csv,232.15,75.81,957.76,240
0.038605,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4200.98,85.5,145.53,230
0.04482699999999995,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7843.38,57.55,712.6,358
0.04406500000000002,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9038.01,32.16,925.35,39
0.05517299999999992,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1956.73,8.97,163.19,303
0.03995000000000004,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1764.61,92.11,64.06,574
0.04807500000000009,0.5,0.25,0.5,Hill_Valley_with_noise.csv,111.6,54.33,629.9,85
0.04088899999999995,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4362.05,92.84,825.03,591
0.04076800000000014,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1321.57,48.31,274.47,415
0.033338999999999896,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4516.87,13.77,726.45,655
0.043404999999999916,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7536.28,16.73,405.75,600
0.038964999999999916,0.5,0.25,0.5,Hill_Valley_with_noise.csv,3007.96,83.0,718.37,37
0.04127499999999995,0.5,0.25,0.5,Hill_Valley_with_noise.csv,8462.34,16.04,701.18,541
0.03223900000000002,0.5,0.25,0.5,Hill_Valley_with_noise.csv,2359.71,19.55,22.8,707
0.03300800000000004,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5958.27,62.27,89.27,995
0.03518099999999991,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5310.51,11.08,633.58,798
0.037667000000000006,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9661.79,51.04,701.24,21
0.05027300000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7835.71,58.48,317.98,997
0.06171800000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7129.93,70.31,563.27,259
0.036953000000000014,0.5,0.25,0.5,Hill_Valley_with_noise.csv,232.15,75.81,957.76,240
0.035946000000000033,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5487.92,88.91,484.16,417
0.04514800000000008,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5069.42,72.71,682.37,38
0.050643000000000105,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5181.09,63.15,685.64,713
0.04979699999999998,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1956.73,8.97,163.19,303
0.04460399999999998,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4200.98,85.5,145.53,230
0.054248000000000074,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9038.01,32.16,925.35,39
0.07039700000000004,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7843.38,57.55,712.6,358
0.03592000000000006,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4362.05,92.84,825.03,591
0.04059400000000013,0.5,0.25,0.5,Hill_Valley_with_noise.csv,111.6,54.33,629.9,85
0.053869000000000056,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1321.57,48.31,274.47,415
0.05290499999999998,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1764.61,92.11,64.06,574
0.0389790000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,8462.34,16.04,701.18,541
0.03806100000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,3007.96,83.0,718.37,37
0.04811499999999991,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7536.28,16.73,405.75,600
0.05361099999999985,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4516.87,13.77,726.45,655
0.030830000000000135,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5958.27,62.27,89.27,995
0.03093900000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,2359.71,19.55,22.8,707
0.04074700000000009,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7129.93,70.31,563.27,259
0.04218299999999986,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7835.71,58.48,317.98,997
0.04156899999999997,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5310.51,11.08,633.58,798
0.047946000000000044,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9661.79,51.04,701.24,21
0.03532100000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5181.09,63.15,685.64,713
0.04262900000000014,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5069.42,72.71,682.37,38
0.04501200000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5487.92,88.91,484.16,417
0.04713400000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,232.15,75.81,957.76,240
0.03390700000000013,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7843.38,57.55,712.6,358
0.03595399999999993,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4200.98,85.5,145.53,230
0.044368000000000185,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9038.01,32.16,925.35,39
0.051037,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1956.73,8.97,163.19,303
0.0391220000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,111.6,54.33,629.9,85
0.04410399999999992,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1321.57,48.31,274.47,415
0.04867599999999994,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4362.05,92.84,825.03,591
0.04503799999999991,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1764.61,92.11,64.06,574
0.03764400000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,8462.34,16.04,701.18,541
0.04572700000000007,0.5,0.25,0.5,Hill_Valley_with_noise.csv,3007.96,83.0,718.37,37
0.044798000000000004,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7536.28,16.73,405.75,600
0.04221699999999995,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4516.87,13.77,726.45,655
0.030124999999999957,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5958.27,62.27,89.27,995
0.03374800000000011,0.5,0.25,0.5,Hill_Valley_with_noise.csv,2359.71,19.55,22.8,707
0.03862999999999994,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9661.79,51.04,701.24,21
0.03590100000000007,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7129.93,70.31,563.27,259
0.04314299999999993,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5310.51,11.08,633.58,798
0.05179599999999995,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7835.71,58.48,317.98,997
0.03315299999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5487.92,88.91,484.16,417
0.03481599999999996,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5069.42,72.71,682.37,38
0.04049199999999997,0.5,0.25,0.5,Hill_Valley_with_noise.csv,232.15,75.81,957.76,240
0.043074999999999974,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5181.09,63.15,685.64,713
0.04125000000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1956.73,8.97,163.19,303
0.03557300000000008,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4200.98,85.5,145.53,230
0.035970999999999975,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9038.01,32.16,925.35,39
0.04247500000000004,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7843.38,57.55,712.6,358
0.048826999999999954,0.5,0.25,0.5,Hill_Valley_with_noise.csv,111.6,54.33,629.9,85
0.046054999999999846,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1321.57,48.31,274.47,415
0.05274500000000015,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4362.05,92.84,825.03,591
0.053596999999999895,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1764.61,92.11,64.06,574
0.04095199999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,3007.96,83.0,718.37,37
0.04348700000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4516.87,13.77,726.45,655
0.03809700000000005,0.5,0.25,0.5,Hill_Valley_with_noise.csv,8462.34,16.04,701.18,541
0.05518100000000015,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7536.28,16.73,405.75,600
0.03162900000000002,0.5,0.25,0.5,Hill_Valley_with_noise.csv,2359.71,19.55,22.8,707
0.03420699999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5958.27,62.27,89.27,995
0.03706799999999988,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5310.51,11.08,633.58,798
0.03470200000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9661.79,51.04,701.24,21
0.03899700000000006,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7129.93,70.31,563.27,259
0.055145,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7835.71,58.48,317.98,997
0.04244999999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5069.42,72.71,682.37,38
0.0395350000000001,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5181.09,63.15,685.64,713
0.04351100000000008,0.5,0.25,0.5,Hill_Valley_with_noise.csv,232.15,75.81,957.76,240
0.051908000000000065,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5487.92,88.91,484.16,417
0.03641400000000006,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9038.01,32.16,925.35,39
0.03908299999999998,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1956.73,8.97,163.19,303
0.051766999999999896,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4200.98,85.5,145.53,230
0.047394999999999854,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7843.38,57.55,712.6,358
0.039125999999999994,0.5,0.25,0.5,Hill_Valley_with_noise.csv,111.6,54.33,629.9,85
0.049106000000000094,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1764.61,92.11,64.06,574
0.043566000000000105,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4362.05,92.84,825.03,591
0.04614099999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,1321.57,48.31,274.47,415
0.043586000000000014,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7536.28,16.73,405.75,600
0.04083199999999998,0.5,0.25,0.5,Hill_Valley_with_noise.csv,8462.34,16.04,701.18,541
0.0452459999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,3007.96,83.0,718.37,37
0.04127400000000003,0.5,0.25,0.5,Hill_Valley_with_noise.csv,4516.87,13.77,726.45,655
0.03277400000000008,0.5,0.25,0.5,Hill_Valley_with_noise.csv,2359.71,19.55,22.8,707
0.03243499999999999,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5958.27,62.27,89.27,995
0.039046000000000025,0.5,0.25,0.5,Hill_Valley_with_noise.csv,9661.79,51.04,701.24,21
0.03742299999999987,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5310.51,11.08,633.58,798
0.03924099999999997,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7835.71,58.48,317.98,997
0.04841999999999991,0.5,0.25,0.5,Hill_Valley_with_noise.csv,7129.93,70.31,563.27,259
0.037089999999999956,0.5,0.25,0.5,Hill_Valley_with_noise.csv,232.15,75.81,957.76,240
0.039475999999999845,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5069.42,72.71,682.37,38
0.046379999999999866,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5181.09,63.15,685.64,713
0.048076999999999925,0.5,0.25,0.5,Hill_Valley_with_noise.csv,5487.92,88.91,484.16,417
