Cpu,mae,mse,rmse,File,c,epison,cs,iterations
0.02225800000000011,0.3860671164908926,0.17270185942786456,0.4155741322891315,vladislavleva-4.training.csv,8841.7,72.23,0.31,96
0.02849600000000008,0.38606711649089015,0.17270185942786265,0.4155741322891292,vladislavleva-4.training.csv,5164.51,15.12,0.07,509
0.02388599999999985,0.386067116490891,0.17270185942786329,0.41557413228913004,vladislavleva-4.training.csv,9472.99,31.1,0.17,839
0.022143000000000024,0.3860671164908893,0.17270185942786198,0.4155741322891284,vladislavleva-4.training.csv,9175.64,63.55,0.44,849
0.025262000000000118,0.3860671164908893,0.17270185942786198,0.4155741322891284,vladislavleva-4.training.csv,7456.83,60.07,0.61,390
0.02485499999999985,0.38606711649089015,0.17270185942786265,0.4155741322891292,vladislavleva-4.training.csv,9185.67,6.93,0.77,585
0.031862000000000064,0.3860671164908893,0.17270185942786198,0.4155741322891284,vladislavleva-4.training.csv,3224.35,56.18,0.57,621
0.028289000000000012,0.3860671164908926,0.17270185942786456,0.4155741322891315,vladislavleva-4.training.csv,5979.24,86.21,0.36,936
0.02478599999999997,0.3860671164908926,0.17270185942786456,0.4155741322891315,vladislavleva-4.training.csv,6312.25,87.2,0.88,262
0.02674100000000013,0.3860671164908926,0.17270185942786456,0.4155741322891315,vladislavleva-4.training.csv,9167.44,91.27,0.66,299
0.02181999999999995,0.3860671164908926,0.17270185942786456,0.4155741322891315,vladislavleva-4.training.csv,4510.56,76.45,0.47,895
0.021679999999999918,0.3860671164908926,0.17270185942786456,0.4155741322891315,vladislavleva-4.training.csv,9801.99,91.74,0.98,435
0.0219069999999999,0.3860671164908893,0.17270185942786198,0.4155741322891284,vladislavleva-4.training.csv,101.13,54.1,0.15,965
0.01882000000000006,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,5428.57,62.99,0.08,754
0.018655000000000088,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,1595.6,70.12,0.54,301
0.02683100000000005,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,1368.34,72.65,0.65,847
0.03116800000000008,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,1664.85,40.58,0.6,452
0.022173,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,8298.79,71.84,0.04,596
0.027251000000000136,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,1946.72,2.28,0.71,301
0.019922999999999916,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,3474.11,64.14,0.89,995
0.021701999999999888,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,6223.7,8.93,0.99,236
0.02651099999999995,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,8841.7,72.23,0.31,96
0.02692899999999998,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,3842.55,53.56,0.28,48
0.02132000000000001,0.3884860826412287,0.20094311904325804,0.4482667944910241,keijzer-3.training.csv,9472.99,31.1,0.17,839
0.022289000000000003,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,5164.51,15.12,0.07,509
0.01974799999999988,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,7456.83,60.07,0.61,390
0.01964100000000002,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,9175.64,63.55,0.44,849
0.02092799999999984,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,3224.35,56.18,0.57,621
0.021778000000000075,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,9185.67,6.93,0.77,585
0.021490999999999927,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,6312.25,87.2,0.88,262
0.025338999999999997,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,5979.24,86.21,0.36,936
0.022525000000000128,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,4510.56,76.45,0.47,895
0.022299999999999983,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,9167.44,91.27,0.66,299
0.024780999999999945,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,101.13,54.1,0.15,965
0.020790000000000086,0.3884860826412285,0.20094311904325807,0.4482667944910241,keijzer-3.training.csv,9801.99,91.74,0.98,435
0.02078400000000014,3.3039868201673084,15.165694334481115,3.8943156439201383,keijzer-15.training.csv,1368.34,72.65,0.65,847
0.01825500000000013,3.3039868201673066,15.165694334481113,3.8943156439201365,keijzer-15.training.csv,1595.6,70.12,0.54,301
0.023452000000000032,3.3039868201673066,15.165694334481113,3.8943156439201365,keijzer-15.training.csv,1664.85,40.58,0.6,452
0.023424000000000108,3.3039868201673066,15.165694334481113,3.8943156439201365,keijzer-15.training.csv,5428.57,62.99,0.08,754
0.026434999999999983,2.17934871411069,6.958563015229341,2.6379088337600565,keijzer-15.training.csv,1946.72,2.28,0.71,301
0.02491500000000002,3.3039868201673084,15.165694334481115,3.8943156439201383,keijzer-15.training.csv,8298.79,71.84,0.04,596
0.026810000000000004,3.303986820167308,15.165694334481115,3.8943156439201374,keijzer-15.training.csv,6223.7,8.93,0.99,236
0.022202999999999973,3.3039868201673066,15.165694334481113,3.8943156439201365,keijzer-15.training.csv,3474.11,64.14,0.89,995
0.020647000000000082,3.303986820167308,15.165694334481113,3.8943156439201365,keijzer-15.training.csv,9472.99,31.1,0.17,839
0.017800999999999956,3.3039868201673084,15.165694334481115,3.8943156439201383,keijzer-15.training.csv,8841.7,72.23,0.31,96
0.020810999999999916,3.3039868201673066,15.165694334481113,3.8943156439201365,keijzer-15.training.csv,3842.55,53.56,0.28,48
0.017727999999999966,3.3039868201673066,15.165694334481113,3.8943156439201365,keijzer-15.training.csv,5164.51,15.12,0.07,509
0.028229999999999974,3.3039868201673066,15.165694334481113,3.8943156439201365,keijzer-15.training.csv,3224.35,56.18,0.57,621
0.019219000000000097,3.3039868201673066,15.165694334481113,3.8943156439201365,keijzer-15.training.csv,9175.64,63.55,0.44,849
0.022470999999999908,3.3039868201673066,15.165694334481113,3.8943156439201365,keijzer-15.training.csv,7456.83,60.07,0.61,390
0.029556000000000138,3.303986820167308,15.165694334481115,3.8943156439201374,keijzer-15.training.csv,9185.67,6.93,0.77,585
0.02378799999999992,3.3039868201673084,15.165694334481115,3.8943156439201383,keijzer-15.training.csv,9167.44,91.27,0.66,299
0.02508200000000005,3.3039868201673084,15.165694334481115,3.8943156439201383,keijzer-15.training.csv,5979.24,86.21,0.36,936
0.01983099999999993,3.3039868201673084,15.165694334481115,3.8943156439201383,keijzer-15.training.csv,4510.56,76.45,0.47,895
0.024959000000000172,3.3039868201673084,15.165694334481115,3.8943156439201383,keijzer-15.training.csv,6312.25,87.2,0.88,262
0.02038899999999999,3.3039868201673084,15.165694334481115,3.8943156439201383,keijzer-15.training.csv,9801.99,91.74,0.98,435
0.028055000000000163,3.3039868201673066,15.165694334481113,3.8943156439201365,keijzer-15.training.csv,101.13,54.1,0.15,965
0.02079500000000012,1.5694300681987414,3.124740814830023,1.7676936428097554,keijzer-11.training.csv,5428.57,62.99,0.08,754
0.02976100000000015,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,1368.34,72.65,0.65,847
0.02132899999999993,1.5694300681987412,3.1247408148300213,1.7676936428097547,keijzer-11.training.csv,1664.85,40.58,0.6,452
0.031716000000000084,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,1595.6,70.12,0.54,301
0.02439199999999997,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,8298.79,71.84,0.04,596
0.02921899999999988,1.5694300681987414,3.1247408148300213,1.767693642809755,keijzer-11.training.csv,6223.7,8.93,0.99,236
0.0230999999999999,1.867948253431124,4.97047471560682,2.2294561479443407,keijzer-11.training.csv,1946.72,2.28,0.71,301
0.020815999999999942,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,3474.11,64.14,0.89,995
0.02298700000000009,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,8841.7,72.23,0.31,96
0.02585900000000008,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,3842.55,53.56,0.28,48
0.024209999999999843,1.5694300681987412,3.1247408148300213,1.7676936428097547,keijzer-11.training.csv,9472.99,31.1,0.17,839
0.018622000000000142,1.5694300681987414,3.1247408148300213,1.767693642809755,keijzer-11.training.csv,5164.51,15.12,0.07,509
0.030326999999999993,1.5694300681987414,3.124740814830023,1.7676936428097554,keijzer-11.training.csv,7456.83,60.07,0.61,390
0.022356000000000043,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,9175.64,63.55,0.44,849
0.023144000000000053,1.5694300681987414,3.124740814830023,1.7676936428097554,keijzer-11.training.csv,3224.35,56.18,0.57,621
0.028054000000000023,1.5694300681987414,3.1247408148300213,1.767693642809755,keijzer-11.training.csv,9185.67,6.93,0.77,585
0.036214999999999886,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,6312.25,87.2,0.88,262
0.028801999999999994,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,5979.24,86.21,0.36,936
0.02060400000000007,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,9167.44,91.27,0.66,299
0.02203999999999984,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,4510.56,76.45,0.47,895
0.01901599999999992,1.5694300681987414,3.124740814830023,1.7676936428097554,keijzer-11.training.csv,101.13,54.1,0.15,965
0.021467000000000125,1.5694300681987403,3.1247408148300173,1.7676936428097538,keijzer-11.training.csv,9801.99,91.74,0.98,435
0.028724000000000194,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,1664.85,40.58,0.6,452
0.03156099999999995,2.3551840164249995,6.421292805034001,2.5340269937461204,nguyen-4.training.csv,1595.6,70.12,0.54,301
0.043352999999999975,2.3551840164249995,6.421292805034001,2.5340269937461204,nguyen-4.training.csv,1368.34,72.65,0.65,847
0.03382799999999997,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,5428.57,62.99,0.08,754
0.019259000000000137,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,6223.7,8.93,0.99,236
0.01931100000000008,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,3474.11,64.14,0.89,995
0.02243400000000006,2.3551840164249995,6.421292805034001,2.5340269937461204,nguyen-4.training.csv,8298.79,71.84,0.04,596
0.0188750000000002,1.7092232383279826,4.083711529490838,2.0208195192769782,nguyen-4.training.csv,1946.72,2.28,0.71,301
0.02356399999999992,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,3842.55,53.56,0.28,48
0.025210000000000177,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,5164.51,15.12,0.07,509
0.02185899999999985,2.3551840164249995,6.421292805034001,2.5340269937461204,nguyen-4.training.csv,8841.7,72.23,0.31,96
0.021846000000000032,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,9472.99,31.1,0.17,839
0.02164199999999994,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,9175.64,63.55,0.44,849
0.02778700000000001,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,9185.67,6.93,0.77,585
0.02418699999999996,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,7456.83,60.07,0.61,390
0.017833999999999902,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,3224.35,56.18,0.57,621
0.022973999999999828,2.3551840164249995,6.421292805034001,2.5340269937461204,nguyen-4.training.csv,5979.24,86.21,0.36,936
0.020665000000000155,2.3551840164249995,6.421292805034001,2.5340269937461204,nguyen-4.training.csv,4510.56,76.45,0.47,895
0.02943700000000016,2.3551840164249995,6.421292805034001,2.5340269937461204,nguyen-4.training.csv,6312.25,87.2,0.88,262
0.027940999999999997,2.3551840164249995,6.421292805034001,2.5340269937461204,nguyen-4.training.csv,9167.44,91.27,0.66,299
0.019030000000000102,2.3551840164249995,6.421292805034001,2.5340269937461204,nguyen-4.training.csv,9801.99,91.74,0.98,435
0.019096,2.355184016425001,6.421292805034013,2.534026993746123,nguyen-4.training.csv,101.13,54.1,0.15,965
0.019312,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,5428.57,62.99,0.08,754
0.02454299999999998,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,1368.34,72.65,0.65,847
0.02661799999999981,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,1595.6,70.12,0.54,301
0.032723999999999975,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,1664.85,40.58,0.6,452
0.020693000000000072,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,8298.79,71.84,0.04,596
0.020871999999999998,2.4328634706299934,7.234195695309647,2.689646016729645,vladislavleva-3.training.csv,1946.72,2.28,0.71,301
0.02520599999999984,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,3474.11,64.14,0.89,995
0.0239250000000002,0.878498290908016,1.9197571939069076,1.3855530281829374,vladislavleva-3.training.csv,6223.7,8.93,0.99,236
0.01756000000000002,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,8841.7,72.23,0.31,96
0.017988000000000004,0.878498290908016,1.919757193906908,1.3855530281829374,vladislavleva-3.training.csv,9472.99,31.1,0.17,839
0.025963999999999987,0.878498290908016,1.9197571939069076,1.3855530281829374,vladislavleva-3.training.csv,5164.51,15.12,0.07,509
0.02637500000000004,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,3842.55,53.56,0.28,48
0.02306199999999992,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,7456.83,60.07,0.61,390
0.01985499999999996,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,3224.35,56.18,0.57,621
0.028359999999999937,0.878498290908016,1.9197571939069076,1.3855530281829374,vladislavleva-3.training.csv,9185.67,6.93,0.77,585
0.021160000000000068,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,9175.64,63.55,0.44,849
0.016885000000000042,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,6312.25,87.2,0.88,262
0.024846000000000142,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,9167.44,91.27,0.66,299
0.02335799999999999,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,4510.56,76.45,0.47,895
0.030186999999999964,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,5979.24,86.21,0.36,936
0.01842200000000016,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,101.13,54.1,0.15,965
0.016623999999999972,0.8784982909080159,1.919757193906907,1.3855530281829371,vladislavleva-3.training.csv,9801.99,91.74,0.98,435
0.01846400000000004,0.2910990645664299,0.10146105335807397,0.3185295172477332,keijzer-10.training.csv,1664.85,40.58,0.6,452
0.021134999999999904,0.2910990645664311,0.10146105335807472,0.3185295172477344,keijzer-10.training.csv,1368.34,72.65,0.65,847
0.029268999999999986,0.2910990645664311,0.10146105335807472,0.3185295172477344,keijzer-10.training.csv,1595.6,70.12,0.54,301
0.02171400000000001,0.2910990645664299,0.10146105335807397,0.3185295172477332,keijzer-10.training.csv,5428.57,62.99,0.08,754
0.02243400000000006,0.2910990645664294,0.10146105335807366,0.3185295172477327,keijzer-10.training.csv,6223.7,8.93,0.99,236
0.024541000000000143,0.2910990645664311,0.10146105335807472,0.3185295172477344,keijzer-10.training.csv,3474.11,64.14,0.89,995
0.02717400000000003,0.2910990645664294,0.10146105335807368,0.3185295172477328,keijzer-10.training.csv,1946.72,2.28,0.71,301
0.028323000000000095,0.2910990645664311,0.10146105335807472,0.3185295172477344,keijzer-10.training.csv,8298.79,71.84,0.04,596
0.016887000000000096,0.2910990645664293,0.10146105335807357,0.3185295172477326,keijzer-10.training.csv,5164.51,15.12,0.07,509
0.020550000000000068,0.2910990645664299,0.10146105335807397,0.3185295172477332,keijzer-10.training.csv,3842.55,53.56,0.28,48
0.02946499999999985,0.2910990645664311,0.10146105335807472,0.3185295172477344,keijzer-10.training.csv,8841.7,72.23,0.31,96
0.031849999999999934,0.2910990645664293,0.10146105335807357,0.3185295172477326,keijzer-10.training.csv,9472.99,31.1,0.17,839
0.021321999999999952,0.2910990645664299,0.10146105335807397,0.3185295172477332,keijzer-10.training.csv,7456.83,60.07,0.61,390
0.026055999999999857,0.2910990645664294,0.10146105335807366,0.3185295172477327,keijzer-10.training.csv,9185.67,6.93,0.77,585
0.03351099999999985,0.2910990645664299,0.10146105335807397,0.3185295172477332,keijzer-10.training.csv,9175.64,63.55,0.44,849
0.021908000000000042,0.2910990645664299,0.10146105335807397,0.3185295172477332,keijzer-10.training.csv,3224.35,56.18,0.57,621
0.02277799999999996,0.2910990645664311,0.10146105335807472,0.3185295172477344,keijzer-10.training.csv,9167.44,91.27,0.66,299
0.025162000000000132,0.2910990645664311,0.10146105335807472,0.3185295172477344,keijzer-10.training.csv,6312.25,87.2,0.88,262
0.023754000000000053,0.2910990645664311,0.10146105335807472,0.3185295172477344,keijzer-10.training.csv,4510.56,76.45,0.47,895
0.024248000000000047,0.2910990645664311,0.10146105335807472,0.3185295172477344,keijzer-10.training.csv,5979.24,86.21,0.36,936
0.02026700000000004,0.2910990645664311,0.10146105335807472,0.3185295172477344,keijzer-10.training.csv,9801.99,91.74,0.98,435
0.016931000000000033,0.2910990645664299,0.10146105335807397,0.3185295172477332,keijzer-10.training.csv,101.13,54.1,0.15,965
0.022363000000000133,0.6707725366595355,0.543500788009069,0.7372250592655333,nguyen-7.training.csv,5428.57,62.99,0.08,754
0.023565999999999976,0.6707725366595344,0.5435007880090669,0.7372250592655318,nguyen-7.training.csv,1368.34,72.65,0.65,847
0.01681099999999991,0.6707725366595344,0.5435007880090669,0.7372250592655318,nguyen-7.training.csv,1595.6,70.12,0.54,301
0.02487600000000012,0.6707725366595355,0.543500788009069,0.7372250592655333,nguyen-7.training.csv,1664.85,40.58,0.6,452
0.015660999999999925,0.6707725366595351,0.5435007880090679,0.7372250592655325,nguyen-7.training.csv,6223.7,8.93,0.99,236
0.018167000000000044,0.6707725366595344,0.5435007880090669,0.7372250592655318,nguyen-7.training.csv,8298.79,71.84,0.04,596
0.02836899999999987,0.6707725366595351,0.543500788009068,0.7372250592655325,nguyen-7.training.csv,1946.72,2.28,0.71,301
0.02265700000000015,0.6707725366595355,0.543500788009069,0.7372250592655333,nguyen-7.training.csv,3474.11,64.14,0.89,995
0.019838000000000026,0.6707725366595351,0.5435007880090679,0.7372250592655325,nguyen-7.training.csv,5164.51,15.12,0.07,509
0.020850999999999956,0.6707725366595344,0.5435007880090669,0.7372250592655318,nguyen-7.training.csv,8841.7,72.23,0.31,96
0.021678000000000086,0.6707725366595351,0.5435007880090679,0.7372250592655325,nguyen-7.training.csv,9472.99,31.1,0.17,839
0.029482999999999926,0.6707725366595355,0.543500788009069,0.7372250592655333,nguyen-7.training.csv,3842.55,53.56,0.28,48
0.019589000000000082,0.6707725366595355,0.543500788009069,0.7372250592655333,nguyen-7.training.csv,3224.35,56.18,0.57,621
0.021738999999999956,0.6707725366595351,0.5435007880090679,0.7372250592655325,nguyen-7.training.csv,9185.67,6.93,0.77,585
0.019459000000000115,0.6707725366595355,0.543500788009069,0.7372250592655333,nguyen-7.training.csv,9175.64,63.55,0.44,849
0.02222499999999994,0.6707725366595355,0.543500788009069,0.7372250592655333,nguyen-7.training.csv,7456.83,60.07,0.61,390
0.02173800000000004,0.6707725366595344,0.5435007880090669,0.7372250592655318,nguyen-7.training.csv,6312.25,87.2,0.88,262
0.018397,0.6707725366595344,0.5435007880090669,0.7372250592655318,nguyen-7.training.csv,5979.24,86.21,0.36,936
0.021953000000000108,0.6707725366595344,0.5435007880090669,0.7372250592655318,nguyen-7.training.csv,4510.56,76.45,0.47,895
0.03165200000000001,0.6707725366595344,0.5435007880090669,0.7372250592655318,nguyen-7.training.csv,9167.44,91.27,0.66,299
0.01859299999999986,0.6707725366595355,0.543500788009069,0.7372250592655333,nguyen-7.training.csv,101.13,54.1,0.15,965
0.018070999999999948,0.6707725366595344,0.5435007880090669,0.7372250592655318,nguyen-7.training.csv,9801.99,91.74,0.98,435
0.023434000000000173,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,1368.34,72.65,0.65,847
0.024783999999999917,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,1664.85,40.58,0.6,452
0.02221699999999993,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,5428.57,62.99,0.08,754
0.02245599999999981,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,1595.6,70.12,0.54,301
0.024603000000000156,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,3474.11,64.14,0.89,995
0.02121200000000001,1.9157292879115808,4.628016631074384,2.1512825549133203,vladislavleva-6.training.csv,1946.72,2.28,0.71,301
0.021996000000000127,2.72994077923498,10.712638330283088,3.27301670180326,vladislavleva-6.training.csv,6223.7,8.93,0.99,236
0.02636899999999986,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,8298.79,71.84,0.04,596
0.01892500000000008,2.72994077923498,10.712638330283088,3.27301670180326,vladislavleva-6.training.csv,9472.99,31.1,0.17,839
0.022901999999999974,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,8841.7,72.23,0.31,96
0.029700000000000063,2.72994077923498,10.712638330283088,3.27301670180326,vladislavleva-6.training.csv,5164.51,15.12,0.07,509
0.030790000000000095,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,3842.55,53.56,0.28,48
0.02103199999999994,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,3224.35,56.18,0.57,621
0.020761999999999947,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,9175.64,63.55,0.44,849
0.0239879999999999,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,7456.83,60.07,0.61,390
0.0251269999999999,2.72994077923498,10.712638330283088,3.27301670180326,vladislavleva-6.training.csv,9185.67,6.93,0.77,585
0.019705000000000084,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,4510.56,76.45,0.47,895
0.025495999999999963,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,6312.25,87.2,0.88,262
0.021714999999999932,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,9167.44,91.27,0.66,299
0.02302499999999985,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,5979.24,86.21,0.36,936
0.01900500000000016,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,101.13,54.1,0.15,965
0.019811000000000027,2.7299407792349792,10.712638330283081,3.2730167018032588,vladislavleva-6.training.csv,9801.99,91.74,0.98,435
0.01936499999999997,0.5364391274508307,0.4816303458864977,0.6939959264192389,keijzer-5.training.csv,5428.57,62.99,0.08,754
0.02239000000000013,0.5364391274508307,0.4816303458864977,0.6939959264192389,keijzer-5.training.csv,1664.85,40.58,0.6,452
