Cpu,mae,mse,rmse,File,c,epison,cs,iterations
0.02080800000000005,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,1956.73,8.97,0.16,303
0.022090000000000054,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,4200.98,85.5,0.14,230
0.026237000000000062,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,7843.38,57.55,0.71,358
0.02042899999999992,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,1321.57,48.31,0.27,415
0.01974600000000004,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,1764.61,92.11,0.06,574
0.027137999999999995,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,4362.05,92.84,0.82,591
0.022730000000000028,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,111.6,54.33,0.63,85
0.01710199999999995,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,7536.28,16.73,0.41,600
0.018080000000000096,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,3007.96,83.0,0.72,37
0.022291999999999982,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,4516.87,13.77,0.73,655
0.02786100000000014,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,8462.34,16.04,0.7,541
0.020775999999999902,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,5958.27,62.27,0.09,995
0.022228000000000026,2.1079949774630227,5.523779951972675,2.3502723144292608,strogatz_bacres2.csv,2359.71,19.55,0.02,707
0.01696299999999995,1.246926192580765,1.8756354005368143,1.3695383895812538,strogatz_glider2.csv,8745.42,79.87,0.98,399
0.022383000000000042,1.246926192580765,1.8756354005368143,1.3695383895812538,strogatz_glider2.csv,6053.38,74.24,0.89,429
