Cpu,mae,mse,rmse,File,c,epison,cs,iterations
0.275558,69.34124456298878,4834.593397629968,69.53124044363058,feynman_II_11_20.csv,1368.34,72.65,0.65,847
0.3243689999999999,67.11814276931985,4526.985858527628,67.28287938642065,feynman_II_11_20.csv,1595.6,70.12,0.54,301
0.4136360000000001,35.77217098540646,1290.7882776542779,35.92754204860497,feynman_II_11_20.csv,1664.85,40.58,0.6,452
0.500316,60.40328699502236,3661.1798760018055,60.50768443761342,feynman_II_11_20.csv,5428.57,62.99,0.08,754
0.3491420000000001,61.66058105355561,3815.6020327871397,61.77055959587172,feynman_II_11_20.csv,3474.11,64.14,0.89,995
0.492489,68.55312998402685,4724.482872566708,68.73487377282879,feynman_II_11_20.csv,8298.79,71.84,0.04,596
1.025095,5.178696308207842,29.747002367863345,5.454081257908003,feynman_II_11_20.csv,6223.7,8.93,0.99,236
1.881823,1.2375353248846015,2.370713842914112,1.539712259779116,feynman_II_11_20.csv,1946.72,2.28,0.71,301
0.3124500000000001,68.91371300711256,4774.832868115295,69.10016547096899,feynman_II_11_20.csv,8841.7,72.23,0.31,96
0.6569750000000001,9.642518375465002,106.27429928358063,10.308942685046834,feynman_II_11_20.csv,5164.51,15.12,0.07,509
0.4101059999999999,50.30315871005291,2538.90856457182,50.3875834365156,feynman_II_11_20.csv,3842.55,53.56,0.28,48
0.5018500000000001,24.314682667040444,614.0647533307477,24.780329968157158,feynman_II_11_20.csv,9472.99,31.1,0.17,839
0.35434099999999996,57.34075044852998,3298.8313817928833,57.435454048809284,feynman_II_11_20.csv,7456.83,60.07,0.61,390
0.36596700000000015,60.99739104651734,3733.7865643240602,61.1047180201665,feynman_II_11_20.csv,9175.64,63.55,0.44,849
1.4750690000000002,2.3950254899951657,8.463595744617274,2.9092259700162986,feynman_II_11_20.csv,9185.67,6.93,0.77,585
0.142096,76.06242277902925,5832.0752646349865,76.36802514557375,feynman_II_11_20.csv,6312.25,87.2,0.88,262
0.338878,53.14025605040853,2832.858756698252,53.224606684298315,feynman_II_11_20.csv,3224.35,56.18,0.57,621
0.12695000000000012,76.06242277902925,5832.0752646349865,76.36802514557375,feynman_II_11_20.csv,5979.24,86.21,0.36,936
0.2603929999999999,72.5691191065564,5301.282686153867,72.80990788453084,feynman_II_11_20.csv,4510.56,76.45,0.47,895
0.15416200000000013,76.06242277902925,5832.0752646349865,76.36802514557375,feynman_II_11_20.csv,9167.44,91.27,0.66,299
0.509312,50.94335608568202,2603.72197619309,51.02667906294794,feynman_II_11_20.csv,101.13,54.1,0.15,965
0.11792000000000002,76.06242277902925,5832.0752646349865,76.36802514557375,feynman_II_11_20.csv,9801.99,91.74,0.98,435
0.11505500000000002,5.58299825754691,40.546121057673844,6.367583612146277,feynman_III_15_12.csv,5428.57,62.99,0.08,754
0.11786700000000015,5.5829982575469055,40.54612105767379,6.367583612146274,feynman_III_15_12.csv,1368.34,72.65,0.65,847
0.13809699999999991,5.5829982575469055,40.54612105767379,6.367583612146274,feynman_III_15_12.csv,1595.6,70.12,0.54,301
0.179543,5.58299825754691,40.54612105767383,6.367583612146277,feynman_III_15_12.csv,1664.85,40.58,0.6,452
0.14030399999999998,5.5829982575469055,40.54612105767379,6.367583612146274,feynman_III_15_12.csv,8298.79,71.84,0.04,596
0.144509,5.5829982575469055,40.54612105767379,6.367583612146274,feynman_III_15_12.csv,3474.11,64.14,0.89,995
0.8706450000000001,5.283112861326709,36.38580814980186,6.032064998804461,feynman_III_15_12.csv,6223.7,8.93,0.99,236
0.10713099999999988,5.5829982575469055,40.54612105767379,6.367583612146274,feynman_III_15_12.csv,8841.7,72.23,0.31,96
0.11457699999999993,5.582998257546909,40.54612105767382,6.3675836121462766,feynman_III_15_12.csv,5164.51,15.12,0.07,509
0.1140699999999999,5.582998257546909,40.54612105767382,6.3675836121462766,feynman_III_15_12.csv,3842.55,53.56,0.28,48
2.439787,6.485700466395,56.068114908103716,7.487864509197781,feynman_III_15_12.csv,1946.72,2.28,0.71,301
0.10569799999999983,5.58299825754691,40.546121057673844,6.367583612146277,feynman_III_15_12.csv,7456.83,60.07,0.61,390
0.12326900000000007,5.582998257546909,40.54612105767382,6.3675836121462766,feynman_III_15_12.csv,9175.64,63.55,0.44,849
0.12680200000000008,5.582998257546909,40.54612105767382,6.3675836121462766,feynman_III_15_12.csv,9472.99,31.1,0.17,839
0.10773299999999986,5.5829982575469055,40.54612105767379,6.367583612146274,feynman_III_15_12.csv,6312.25,87.2,0.88,262
1.986044,6.704666990344247,63.02854259757154,7.939051744230639,feynman_III_15_12.csv,9185.67,6.93,0.77,585
0.10252299999999992,5.58299825754691,40.546121057673844,6.367583612146277,feynman_III_15_12.csv,3224.35,56.18,0.57,621
0.1020589999999999,5.5829982575469055,40.54612105767379,6.367583612146274,feynman_III_15_12.csv,5979.24,86.21,0.36,936
0.10492199999999996,5.58299825754691,40.546121057673844,6.367583612146277,feynman_III_15_12.csv,101.13,54.1,0.15,965
0.11542799999999985,5.5829982575469055,40.54612105767379,6.367583612146274,feynman_III_15_12.csv,4510.56,76.45,0.47,895
0.091105,5.5829982575469055,40.54612105767379,6.367583612146274,feynman_III_15_12.csv,9801.99,91.74,0.98,435
0.09372800000000003,5.5829982575469055,40.54612105767379,6.367583612146274,feynman_III_15_12.csv,9167.44,91.27,0.66,299
0.14729899999999985,5.6206383848340735,41.295986135948674,6.42619530795234,feynman_III_4_33.csv,5428.57,62.99,0.08,754
0.16097800000000007,5.6206383848340735,41.29598613594869,6.4261953079523435,feynman_III_4_33.csv,1664.85,40.58,0.6,452
0.15270000000000006,5.620638384834077,41.295986135948745,6.426195307952344,feynman_III_4_33.csv,1595.6,70.12,0.54,301
0.1381969999999999,5.620638384834077,41.295986135948745,6.426195307952344,feynman_III_4_33.csv,1368.34,72.65,0.65,847
0.15679599999999996,5.620638384834077,41.295986135948745,6.426195307952344,feynman_III_4_33.csv,3474.11,64.14,0.89,995
0.1526019999999999,5.620638384834077,41.295986135948745,6.426195307952344,feynman_III_4_33.csv,8298.79,71.84,0.04,596
0.207911,4.731553032454657,28.53802016875412,5.342098854266375,feynman_III_4_33.csv,6223.7,8.93,0.99,236
