Cpu,mae,mse,rmse,File,num,depth,jobs,verbose
0.522562,0.4656045508211479,0.3125095341215613,0.5590255218874728,keijzer-3.training.csv,299,18,8,19
0.6393670000000001,0.4652517258299887,0.311979617138295,0.5585513558647002,keijzer-3.training.csv,316,18,18,5
0.04215100000000005,0.494306252682736,0.35983905426468105,0.5998658635600804,keijzer-3.training.csv,6,11,3,20
0.9407479999999999,0.4673044482929153,0.31508031929503244,0.5613201575705548,keijzer-3.training.csv,491,19,20,9
0.15661100000000006,1.4085906330786448,2.4459999962858223,1.5639693079743675,keijzer-15.training.csv,80,15,11,6
0.13525500000000013,1.3608379719331072,2.3263094291745112,1.5252243865000688,keijzer-15.training.csv,69,15,14,17
0.20333800000000002,1.4120395726862938,2.4603627636940684,1.5685543547145786,keijzer-15.training.csv,84,9,12,9
0.5226630000000001,1.3389358943595202,2.1594139784826396,1.4694944635767226,keijzer-15.training.csv,272,13,2,15
0.18981700000000007,1.9206709045111696,5.07050929681495,2.2517791403276988,keijzer-15.training.csv,98,1,15,6
0.3816470000000001,1.3731024891528498,2.2709204597906205,1.5069573516827277,keijzer-15.training.csv,174,13,18,20
0.5901830000000001,1.289330745608724,2.173089723298528,1.4741403336516261,keijzer-15.training.csv,312,2,20,4
0.3826529999999999,1.3196308159743564,2.11122482218606,1.45300544465121,keijzer-15.training.csv,415,15,1,12
0.4677849999999999,1.3411793155690679,2.168355010116408,1.4725335344624269,keijzer-15.training.csv,259,4,2,10
0.39519499999999996,1.3607715233915565,2.2364909344486263,1.4954901987136613,keijzer-15.training.csv,193,11,6,1
0.8846409999999998,1.3163916517188805,2.094252143464112,1.4471531168000542,keijzer-15.training.csv,474,7,4,17
0.8908349999999998,1.3230923694187398,2.1187634475205943,1.4555972820531764,keijzer-15.training.csv,443,15,7,2
0.321291,1.3643891553617218,2.248682883194986,1.4995608967944536,keijzer-15.training.csv,162,12,12,13
0.8645509999999998,1.2771861243542262,2.1307998739091936,1.4597259584967288,keijzer-15.training.csv,460,2,16,12
0.903348,1.3164301900178257,2.0960471321997947,1.4477731632406352,keijzer-15.training.csv,459,13,9,17
0.8151200000000001,1.3127335433536016,2.0670548170525898,1.4377255708418737,keijzer-15.training.csv,373,13,13,8
0.444574,1.3339867857342182,2.1557363871571202,1.4682426186285151,keijzer-15.training.csv,226,16,10,18
0.5904180000000001,1.3424990488592403,2.1907971124292214,1.4801341535243424,keijzer-15.training.csv,299,18,8,19
0.9667229999999998,1.3164301900178257,2.0960471321997947,1.4477731632406352,keijzer-15.training.csv,459,19,14,6
0.6331,1.329567785032564,2.14208341023125,1.4635858055581332,keijzer-15.training.csv,316,18,18,5
0.043789999999999996,1.2134336156497754,1.8693121524862089,1.3672279080263865,keijzer-15.training.csv,6,11,3,20
0.9472209999999999,1.3144847282271086,2.0834675444546065,1.443422164321515,keijzer-15.training.csv,491,19,20,9
0.16627799999999993,1.3897289387046141,5.3087457158835045,2.30407155181507,keijzer-11.training.csv,69,15,14,17
0.190208,1.372431297077474,5.411586804583505,2.326281755201529,keijzer-11.training.csv,84,9,12,9
0.17879099999999992,1.3908876333171225,5.645890121461258,2.376108188080092,keijzer-11.training.csv,80,15,11,6
0.526257,1.3720203245445124,5.831085102368686,2.4147639848168776,keijzer-11.training.csv,272,13,2,15
0.19422399999999995,1.1648217139400243,3.5062838098289597,1.8725073590853951,keijzer-11.training.csv,98,1,15,6
0.36683,1.3548381037276906,5.8046437459631965,2.409282828138531,keijzer-11.training.csv,174,13,18,20
0.615319,1.4693374391056606,5.266047573713494,2.2947870432163184,keijzer-11.training.csv,312,2,20,4
0.3811259999999999,1.3943941298223883,5.8510329195012005,2.418890844891766,keijzer-11.training.csv,415,15,1,12
0.4761690000000001,1.4196154159709888,5.874393517979471,2.423714817790961,keijzer-11.training.csv,259,4,2,10
0.398644,1.3738004739484642,5.883343648197001,2.425560481249025,keijzer-11.training.csv,193,11,6,1
0.8415459999999999,1.3987023954767268,5.9029467310745245,2.4295980595716906,keijzer-11.training.csv,474,7,4,17
0.7998049999999999,1.4005073645246364,5.986269193820406,2.4466853483479247,keijzer-11.training.csv,443,15,7,2
0.3387469999999999,1.3628444247702498,5.6673335939048375,2.3806162214655338,keijzer-11.training.csv,162,12,12,13
0.8984919999999998,1.4565435590182734,5.314905558894824,2.305407894255336,keijzer-11.training.csv,460,2,16,12
0.8924019999999997,1.4021597305754694,6.035360538964473,2.456697079202984,keijzer-11.training.csv,459,13,9,17
0.758934,1.4084708192180129,5.884518777482025,2.4258027078643525,keijzer-11.training.csv,373,13,13,8
0.4697909999999999,1.358390455362115,5.771103852949088,2.4023121889024104,keijzer-11.training.csv,226,16,10,18
0.5686450000000001,1.3839287529773836,5.906979274807093,2.4304277966660712,keijzer-11.training.csv,299,18,8,19
0.8768960000000001,1.4021597305754694,6.035360538964473,2.456697079202984,keijzer-11.training.csv,459,19,14,6
0.5653630000000001,1.4014508977960698,5.9704193049870025,2.4434441481210496,keijzer-11.training.csv,316,18,18,5
0.04506800000000012,1.3399807389589231,4.516070728021121,2.125104874593516,keijzer-11.training.csv,6,11,3,20
0.910522,1.3988604370958078,5.962976423403464,2.44192064232306,keijzer-11.training.csv,491,19,20,9
0.1774239999999998,0.23558522606727586,0.1722996873896271,0.4150899750531529,nguyen-4.training.csv,69,15,14,17
0.2276369999999999,0.2269670180723169,0.1504956344933213,0.3879376683093835,nguyen-4.training.csv,84,9,12,9
0.22753600000000002,0.2262273862078755,0.15136624579441665,0.3890581522014629,nguyen-4.training.csv,80,15,11,6
0.5481320000000001,0.17746427074875007,0.08581406073703529,0.2929403706166757,nguyen-4.training.csv,272,13,2,15
0.1974849999999999,0.4888121730862538,0.44765487732451575,0.6690701587460882,nguyen-4.training.csv,98,1,15,6
0.4012800000000001,0.19676705634949967,0.12216819896383707,0.3495256771166277,nguyen-4.training.csv,174,13,18,20
0.5707819999999999,0.2473554500879341,0.1290458684393267,0.35922954839395754,nguyen-4.training.csv,312,2,20,4
0.3981710000000001,0.1956584808698716,0.1004786370254171,0.31698365419279445,nguyen-4.training.csv,415,15,1,12
0.37435,0.18787316364676174,0.11129487478626314,0.3336088649695376,nguyen-4.training.csv,193,11,6,1
0.447532,0.1820928360647506,0.09296500252037423,0.3049016276118812,nguyen-4.training.csv,259,4,2,10
0.8746720000000001,0.18814523973465846,0.09617687072032004,0.3101239602486722,nguyen-4.training.csv,474,7,4,17
0.8138420000000002,0.1929622176035357,0.10108685357135108,0.3179415883009819,nguyen-4.training.csv,443,15,7,2
0.680466,0.26692145658407634,0.15829533684473288,0.3978634650790807,nguyen-4.training.csv,460,2,16,12
0.7615029999999999,0.19102940700078572,0.09996784990851393,0.3161769281723667,nguyen-4.training.csv,459,13,9,17
0.33455100000000004,0.19662813140950766,0.1170398247468582,0.3421108369327961,nguyen-4.training.csv,162,12,12,13
0.7260840000000001,0.18944411263287966,0.09371466470065824,0.30612851010753345,nguyen-4.training.csv,373,13,13,8
0.3916740000000001,0.18970882237361786,0.10303102319174236,0.3209844594240387,nguyen-4.training.csv,226,16,10,18
0.492934,0.18098529801555605,0.09053142276597426,0.30088440100140496,nguyen-4.training.csv,299,18,8,19
0.8256329999999998,0.19102940700078594,0.09996784990851414,0.31617692817236703,nguyen-4.training.csv,459,19,14,6
0.571386,0.17415960096877056,0.08210636048874888,0.2865420745523227,nguyen-4.training.csv,316,18,18,5
0.8684960000000002,0.1898076624106821,0.09589395519788406,0.30966749134819443,nguyen-4.training.csv,491,19,20,9
0.04034099999999996,0.37356641494817294,0.5377773829855267,0.7333330641567491,nguyen-4.training.csv,6,11,3,20
0.19583700000000004,0.5730985335029911,0.8889884832723164,0.9428618580005856,vladislavleva-3.training.csv,69,15,14,17
0.22592199999999998,0.5753008542715102,0.8963877755084115,0.9467775744642516,vladislavleva-3.training.csv,84,9,12,9
0.220184,0.5743178661548647,0.8930274824320319,0.9450013134551888,vladislavleva-3.training.csv,80,15,11,6
0.6280969999999999,0.5779965190803624,0.9065687366163344,0.9521390321882274,vladislavleva-3.training.csv,272,13,2,15
0.207573,0.9347554681338072,2.214283922275141,1.4880470161507469,vladislavleva-3.training.csv,98,1,15,6
0.5088009999999998,0.5755193066884406,0.8973648255505763,0.9472934210425914,vladislavleva-3.training.csv,174,13,18,20
0.6825869999999999,1.1410764109113865,3.3494945929884867,1.8301624498903064,vladislavleva-3.training.csv,312,2,20,4
0.4777819999999999,0.5788216198095427,0.9099935462090324,0.9539358187053428,vladislavleva-3.training.csv,415,15,1,12
0.5253830000000002,0.7524377088946456,1.2881449861879188,1.1349647510772831,vladislavleva-3.training.csv,259,4,2,10
0.454143,0.5762595002219961,0.8997170601942609,0.9485341639573458,vladislavleva-3.training.csv,193,11,6,1
0.925693,0.5907405681671887,0.9207593062606201,0.9595620387763472,vladislavleva-3.training.csv,474,7,4,17
1.1064310000000002,0.5790721767945332,0.9113326364798784,0.9546374371874792,vladislavleva-3.training.csv,443,15,7,2
0.3990499999999999,0.5752400126570422,0.8960505816859347,0.9465994832482928,vladislavleva-3.training.csv,162,12,12,13
0.867424,1.1419795513367648,3.3544004319486507,1.8315022336728533,vladislavleva-3.training.csv,460,2,16,12
1.170656,0.5781304987597226,0.9077304730255208,0.9527489034501802,vladislavleva-3.training.csv,459,13,9,17
1.039831,0.5789799286979783,0.9099982676150208,0.953938293400061,vladislavleva-3.training.csv,373,13,13,8
0.6565979999999999,0.5771971424243024,0.9040438231991612,0.9508121913391526,vladislavleva-3.training.csv,226,16,10,18
1.2120090000000001,0.5783013361108394,0.9084571338075664,0.953130176737452,vladislavleva-3.training.csv,459,19,14,6
0.6599109999999999,0.5779695414276351,0.9066164290116052,0.9521640767281684,vladislavleva-3.training.csv,299,18,8,19
0.756742,0.5784481243152024,0.9079361817989732,0.9528568527323364,vladislavleva-3.training.csv,316,18,18,5
0.05143000000000009,0.5891686764056256,0.9450966173472364,0.9721607980921858,vladislavleva-3.training.csv,6,11,3,20
1.200914,0.5783438929461163,0.908505363478207,0.9531554770750714,vladislavleva-3.training.csv,491,19,20,9
0.15595399999999993,0.041893301638832134,0.0035009404926587785,0.05916874591081664,keijzer-10.training.csv,84,9,12,9
0.18580600000000014,0.04185072356138951,0.0035723727276018033,0.05976932932200095,keijzer-10.training.csv,69,15,14,17
0.2104830000000002,0.04153538995738336,0.0034631453161376945,0.05884849459533944,keijzer-10.training.csv,80,15,11,6
0.5192349999999999,0.04354210636315392,0.003683678594663221,0.060693315897742975,keijzer-10.training.csv,272,13,2,15
0.198299,0.15530257418320384,0.03476309551481646,0.18644864042093864,keijzer-10.training.csv,98,1,15,6
0.358479,0.04284787203091964,0.0037160191415050382,0.06095915961941273,keijzer-10.training.csv,174,13,18,20
0.582465,0.10145152661658334,0.014282854812706613,0.1195108983009776,keijzer-10.training.csv,312,2,20,4
0.435881,0.042785202258720095,0.0037087742777058134,0.0608997067128062,keijzer-10.training.csv,415,15,1,12
0.4453720000000001,0.04926483587658147,0.004540382677602328,0.0673823617692518,keijzer-10.training.csv,259,4,2,10
0.3961220000000001,0.04340421750531531,0.003742279067696705,0.061174169938763415,keijzer-10.training.csv,193,11,6,1
0.8804490000000003,0.042970643501567485,0.003728163159419917,0.06105868619140047,keijzer-10.training.csv,474,7,4,17
0.8777760000000001,0.04277819660066128,0.0037339813507721907,0.061106311873424274,keijzer-10.training.csv,443,15,7,2
0.832749,0.102102103160672,0.014492471637657054,0.1203846819062004,keijzer-10.training.csv,460,2,16,12
0.39369699999999996,0.043463949367397635,0.0038426653428381397,0.061989235701354964,keijzer-10.training.csv,162,12,12,13
1.062019,0.04290756459658207,0.0037370320755884187,0.061131269212968416,keijzer-10.training.csv,459,13,9,17
0.7953160000000001,0.0426004108709748,0.003629870308622101,0.06024840502969436,keijzer-10.training.csv,373,13,13,8
0.513897,0.04310913521393148,0.003664339733640762,0.06053379001550095,keijzer-10.training.csv,226,16,10,18
1.0065,0.042907564596582064,0.003737032075588418,0.0611312692129684,keijzer-10.training.csv,459,19,14,6
0.6135250000000001,0.04386795631995692,0.003745508682694125,0.06120056113054949,keijzer-10.training.csv,299,18,8,19
0.687178,0.04364823266367735,0.0037022556627428977,0.0608461639114817,keijzer-10.training.csv,316,18,18,5
0.04684200000000005,0.03670123498915792,0.0025184536242528308,0.05018419695733738,keijzer-10.training.csv,6,11,3,20
1.092378,0.04302097144820562,0.003719196403810528,0.06098521463281512,keijzer-10.training.csv,491,19,20,9
0.17481900000000006,0.04296065519387515,0.00413452349566267,0.06430026046341235,nguyen-7.training.csv,80,15,11,6
0.1920570000000001,0.03917756637285441,0.003609875620342874,0.06008224047372796,nguyen-7.training.csv,84,9,12,9
0.17412399999999995,0.04232777635230619,0.00402255801683771,0.06342363925885765,nguyen-7.training.csv,69,15,14,17
0.557185,0.03977794170145277,0.0033633807840642363,0.0579946616859193,nguyen-7.training.csv,272,13,2,15
0.205697,0.11156918050771336,0.021492940735794733,0.1466047091187549,nguyen-7.training.csv,98,1,15,6
0.4108689999999999,0.03985711836608005,0.00350152259525501,0.05917366471036765,nguyen-7.training.csv,174,13,18,20
0.6288210000000001,0.07270177474788743,0.010699494618845085,0.10343836144702354,nguyen-7.training.csv,312,2,20,4
0.3594219999999999,0.03847913164335137,0.003029319891165716,0.055039257727241525,nguyen-7.training.csv,415,15,1,12
0.486615,0.038824500902676334,0.0031952773860891297,0.05652678467849673,nguyen-7.training.csv,259,4,2,10
0.3902269999999999,0.038153814451977776,0.0032173174570903004,0.05672140210793718,nguyen-7.training.csv,193,11,6,1
0.8638669999999999,0.039109634897767566,0.00308793976030757,0.055569233936662916,nguyen-7.training.csv,474,7,4,17
0.8485969999999999,0.039571811444431115,0.003223062417219503,0.056772021429745675,nguyen-7.training.csv,443,15,7,2
0.3150660000000001,0.0418359781966963,0.0038762839957872494,0.06225981043809281,nguyen-7.training.csv,162,12,12,13
0.8411389999999999,0.07321058920921493,0.010370525162726577,0.10183577545600846,nguyen-7.training.csv,460,2,16,12
0.8808450000000001,0.03871737467746272,0.0030344840316902256,0.05508615099723546,nguyen-7.training.csv,459,13,9,17
0.804534,0.03827344384253798,0.003094371887180669,0.05562707872233333,nguyen-7.training.csv,373,13,13,8
0.3958390000000001,0.03858142962523307,0.0031984964252131107,0.05655525108434326,nguyen-7.training.csv,226,16,10,18
0.53895,0.03918201856456364,0.003278631055583505,0.05725933160266111,nguyen-7.training.csv,299,18,8,19
0.82314,0.03871737467746272,0.0030344840316902256,0.05508615099723546,nguyen-7.training.csv,459,19,14,6
0.5944720000000001,0.03791744108753777,0.0030275226335754915,0.0550229282533699,nguyen-7.training.csv,316,18,18,5
0.914568,0.03928748602394597,0.003110211285291103,0.05576926828721265,nguyen-7.training.csv,491,19,20,9
0.05619899999999989,0.08295024796552915,0.012953943734397252,0.11381539322252175,nguyen-7.training.csv,6,11,3,20
0.169597,2.2749392727048394,7.548626880586967,2.7474764567848378,vladislavleva-6.training.csv,80,15,11,6
0.14599000000000004,2.252922948725349,7.4549358539049315,2.7303728415556967,vladislavleva-6.training.csv,69,15,14,17
0.16462599999999994,2.2746244221367813,7.512615343582863,2.7409150558860564,vladislavleva-6.training.csv,84,9,12,9
0.510572,2.364551516001815,8.013443885959411,2.8308026928698884,vladislavleva-6.training.csv,272,13,2,15
0.21045000000000005,2.557690360660419,9.569574314455787,3.0934728565894654,vladislavleva-6.training.csv,98,1,15,6
0.40267600000000003,2.3135803201276817,7.732777008442216,2.78078712030285,vladislavleva-6.training.csv,174,13,18,20
0.6314959999999998,2.5107909405424342,8.953605593846476,2.992257608202622,vladislavleva-6.training.csv,312,2,20,4
0.3449610000000001,2.347657744536809,7.946111068750827,2.8188847207274774,vladislavleva-6.training.csv,415,15,1,12
0.475206,2.4060350262781074,8.358777936193581,2.89115512143392,vladislavleva-6.training.csv,259,4,2,10
0.367888,2.319761940326328,7.72990817442609,2.7802712411608494,vladislavleva-6.training.csv,193,11,6,1
0.907423,2.347256111492976,7.924417455439267,2.8150341837070587,vladislavleva-6.training.csv,474,7,4,17
0.850088,2.3474483067561964,7.9645923305461,2.8221609327864527,vladislavleva-6.training.csv,443,15,7,2
0.3413220000000001,2.3223111582610887,7.779876894554842,2.7892430683887777,vladislavleva-6.training.csv,162,12,12,13
0.8607129999999998,2.49459186518402,8.882212061186172,2.98030402160353,vladislavleva-6.training.csv,460,2,16,12
0.9127659999999996,2.3441053767101843,7.92390154311824,2.814942547036838,vladislavleva-6.training.csv,459,13,9,17
0.7779879999999999,2.3425955604577835,7.9022836609616025,2.811100080210877,vladislavleva-6.training.csv,373,13,13,8
0.449489,2.3575551993776958,7.929935906476954,2.8160141879040586,vladislavleva-6.training.csv,226,16,10,18
0.532443,2.3466875759811066,7.963477016486817,2.8219633265665967,vladislavleva-6.training.csv,299,18,8,19
0.912092,2.3441053767101843,7.92390154311824,2.814942547036838,vladislavleva-6.training.csv,459,19,14,6
0.6161099999999999,2.3372979500017546,7.898854009216713,2.810489994505711,vladislavleva-6.training.csv,316,18,18,5
0.04967100000000002,2.3526319212539795,9.618160974872934,3.101316006935272,vladislavleva-6.training.csv,6,11,3,20
0.964274,2.3508763856849995,7.950431053602567,2.819650874417357,vladislavleva-6.training.csv,491,19,20,9
0.29057200000000005,0.10063931451645387,0.04540371462449897,0.21308147414662532,keijzer-5.training.csv,69,15,14,17
0.3136730000000001,0.09877552259816702,0.04384476717488822,0.20939142096773736,keijzer-5.training.csv,80,15,11,6
0.304041,0.18385337406631147,0.08568581195036197,0.29272138963588223,keijzer-5.training.csv,84,9,12,9
0.935306,0.11301745580840725,0.04740255194383677,0.2177212712250156,keijzer-5.training.csv,272,13,2,15
0.2280770000000001,0.3878908885216529,0.32171612814807643,0.5672002540091784,keijzer-5.training.csv,98,1,15,6
0.723856,0.11900669641523848,0.05088041487594925,0.2255668745094218,keijzer-5.training.csv,174,13,18,20
0.7530700000000001,0.3765755364963598,0.30142015373345543,0.5490174439245582,keijzer-5.training.csv,312,2,20,4
0.8997799999999998,0.09884174566528024,0.0417237135588824,0.2042638332130345,keijzer-5.training.csv,415,15,1,12
0.60249,0.14791861795408742,0.0639341547742173,0.2528520412696273,keijzer-5.training.csv,193,11,6,1
0.5454429999999999,0.3286033726238812,0.2269356340572213,0.4763776170825213,keijzer-5.training.csv,259,4,2,10
1.2986540000000002,0.2321981037745381,0.1209868468696945,0.3478316358091864,keijzer-5.training.csv,474,7,4,17
1.67575,0.0987693808801004,0.041659386127195566,0.2041063108460774,keijzer-5.training.csv,443,15,7,2
0.5963619999999998,0.12953047033184312,0.055238983436166136,0.2350297501087173,keijzer-5.training.csv,162,12,12,13
1.02422,0.3771833984265002,0.3014233202088326,0.5490203276827121,keijzer-5.training.csv,460,2,16,12
1.5992629999999999,0.11351483657527375,0.04687962034562557,0.21651702091435115,keijzer-5.training.csv,459,13,9,17
1.395499,0.11210813402374432,0.04661494223652589,0.21590493796234927,keijzer-5.training.csv,373,13,13,8
0.8252680000000001,0.09825366962845512,0.04328074966796151,0.20804025972864365,keijzer-5.training.csv,226,16,10,18
1.734309,0.08694435892033303,0.03774381241456491,0.19427766833726648,keijzer-5.training.csv,459,19,14,6
1.1181029999999998,0.0893295606166106,0.03836766153919712,0.19587664878488484,keijzer-5.training.csv,299,18,8,19
1.3209460000000002,0.08899363868896883,0.038227249792571694,0.1955179014631952,keijzer-5.training.csv,316,18,18,5
1.955484,0.08677385498440034,0.03761004664868787,0.1939330983836639,keijzer-5.training.csv,491,19,20,9
0.05647599999999998,0.2278412966182273,0.12936821048681646,0.3596779260488701,keijzer-5.training.csv,6,11,3,20
0.211001,1.0916372264540024,1.509421797423849,1.2285852829266062,keijzer-14.training.csv,98,1,15,6
0.41450299999999984,0.7889041025616749,0.8106695159781218,0.9003718764922202,keijzer-14.training.csv,259,4,2,10
0.5223850000000001,0.7580413101439848,0.7511381567147039,0.8666822697590529,keijzer-14.training.csv,312,2,20,4
0.8007499999999999,0.7651110217645312,0.7646562722173491,0.8744462660548955,keijzer-14.training.csv,460,2,16,12
0.040578,0.9210628320245708,1.2066161326475429,1.0984608015981012,keijzer-14.training.csv,6,11,3,20
0.12574799999999994,0.10803599902544206,0.02146818369948617,0.14652025013453318,vladislavleva-1.training.csv,53,1,19,5
0.16883100000000018,0.10760471276361844,0.02119714207178412,0.14559238328904475,vladislavleva-1.training.csv,98,1,15,6
0.44860500000000014,0.028434152280493636,0.0017400166245290225,0.041713506500041714,vladislavleva-1.training.csv,197,10,9,7
0.8333219999999999,0.06931772897216039,0.009978272678391149,0.09989130431819954,vladislavleva-1.training.csv,460,2,16,12
0.14860800000000007,0.06950039831651009,0.010360985574872646,0.10178892658277053,vladislavleva-1.training.csv,50,2,18,8
0.2888169999999999,0.029617228215673683,0.0018992683924865075,0.043580596513660835,vladislavleva-1.training.csv,125,6,16,2
