Cpu,mae,mse,rmse,File,num,depth,jobs,verbose
3.4413469999999995,0.4964839412851393,0.24878005605719555,0.49877856415166394,Hill_Valley_with_noise.csv,266,3,13,16
16.250766,0.4818396980667702,0.2438617835782191,0.49382363610728386,Hill_Valley_with_noise.csv,484,11,15,0
13.849902,0.4784872737516024,0.24608317274735347,0.49606770984146253,Hill_Valley_with_noise.csv,357,15,12,5
13.747054,0.4813136405913726,0.2447046815769289,0.4946763402235131,Hill_Valley_with_noise.csv,392,12,7,20
0.5754649999999999,0.4756764062122698,0.25019561478625413,0.5001955765360727,Hill_Valley_with_noise.csv,12,16,20,5
11.756709,0.4773486061177742,0.24915238580520382,0.49915166613485706,Hill_Valley_with_noise.csv,275,18,10,8
9.913431,0.4790263309403541,0.24665299833878368,0.49664172029621484,Hill_Valley_with_noise.csv,254,15,14,0
9.782024,0.48099055210498753,0.24616679338704858,0.496151986176664,Hill_Valley_with_noise.csv,260,13,14,14
1.046753,0.49712613095062774,0.24831672067090896,0.4983138776623715,Hill_Valley_with_noise.csv,98,2,4,6
11.361481,0.48785598067182084,0.24397268142055897,0.49393590821133765,Hill_Valley_with_noise.csv,452,7,19,0
0.2893490000000001,0.4830981557902935,0.254615384803479,0.5045942774184811,Hill_Valley_with_noise.csv,6,11,13,1
13.840228,0.48115799479618454,0.24455692891782507,0.49452697491423564,Hill_Valley_with_noise.csv,393,12,15,7
7.936090999999999,0.4781524067599683,0.24999356015388513,0.49999356011241297,Hill_Valley_with_noise.csv,211,18,3,4
6.462868,0.47677535970808016,0.24723756242440886,0.4972298889089521,Hill_Valley_with_noise.csv,151,17,15,0
2.2347770000000002,0.48299069110249876,0.2424318199273408,0.49237365884797374,Hill_Valley_with_noise.csv,67,10,6,8
3.606376,0.4799142596246964,0.25245700279663,0.5024509954180906,Hill_Valley_with_noise.csv,89,19,2,12
9.843416,0.47780624871111016,0.2509613767560921,0.5009604542836611,Hill_Valley_with_noise.csv,219,19,17,12
2.826891,0.4966551395183287,0.24894897880381212,0.4989478718301263,Hill_Valley_with_noise.csv,226,3,15,13
5.676755,0.4948043865027658,0.24760340873478096,0.49759763738866464,Hill_Valley_with_noise.csv,377,4,9,12
6.523379,0.4945388441439385,0.24735064019730235,0.497343583649475,Hill_Valley_with_noise.csv,424,4,15,11
1.348831,0.4945962076833065,0.24696305072671879,0.4969537712169199,Hill_Valley_with_noise.csv,118,4,1,14
7.8654079999999995,0.4807403793406278,0.245955816643572,0.49593932758309456,Hill_Valley_with_noise.csv,298,13,2,20
3.536308,0.4959205697460984,0.248140112629352,0.4981366405208033,Hill_Valley_with_noise.csv,266,3,13,16
15.937495,0.4820539474229921,0.24410528278066074,0.49407011929549105,Hill_Valley_with_noise.csv,484,11,15,0
14.134738,0.47700935426743496,0.24589766500326132,0.49588069634062315,Hill_Valley_with_noise.csv,357,15,12,5
13.675128,0.4804962034713528,0.2442229549077343,0.494189189387763,Hill_Valley_with_noise.csv,392,12,7,20
0.6244749999999999,0.47697542675183513,0.25143500391514695,0.5014329505678171,Hill_Valley_with_noise.csv,12,16,20,5
11.886652000000002,0.4766579603063758,0.2494548964895775,0.49945459902735656,Hill_Valley_with_noise.csv,275,18,10,8
10.092281999999999,0.4769872205608512,0.24608148839837332,0.496066012137874,Hill_Valley_with_noise.csv,254,15,14,0
1.084388,0.4969126704657037,0.24832460696917166,0.49832179058232207,Hill_Valley_with_noise.csv,98,2,4,6
9.591859,0.4785563625028147,0.24463663726566454,0.4946075588440441,Hill_Valley_with_noise.csv,260,13,14,14
11.248512999999999,0.4887111775956677,0.24504279860100675,0.49501797805838,Hill_Valley_with_noise.csv,452,7,19,0
0.2915889999999999,0.4761971457077951,0.25296736320094754,0.5029586098288283,Hill_Valley_with_noise.csv,6,11,13,1
14.107854999999999,0.4805488730431762,0.24425501344484912,0.4942216238134964,Hill_Valley_with_noise.csv,393,12,15,7
8.040104,0.4766738795779848,0.24995869285414535,0.49995869114772407,Hill_Valley_with_noise.csv,211,18,3,4
6.396622,0.47515494345765646,0.24792660288756976,0.497922285992071,Hill_Valley_with_noise.csv,151,17,15,0
2.184469,0.4818537054735351,0.2425911356654054,0.4925354156458248,Hill_Valley_with_noise.csv,67,10,6,8
3.4070050000000003,0.47235746145873314,0.24804843179961075,0.4980446082426862,Hill_Valley_with_noise.csv,89,19,2,12
9.858696,0.4746152782057256,0.2495432724688026,0.4995430636780002,Hill_Valley_with_noise.csv,219,19,17,12
2.986267,0.49596058094963824,0.2481864323291226,0.49818313131731246,Hill_Valley_with_noise.csv,226,3,15,13
5.572283,0.4937426380836566,0.246569350078293,0.49655749926699627,Hill_Valley_with_noise.csv,377,4,9,12
6.602592,0.49388100986409056,0.24673776281118728,0.4967270506135007,Hill_Valley_with_noise.csv,424,4,15,11
1.317103,0.49366039934308786,0.2465672552960749,0.49655538995773163,Hill_Valley_with_noise.csv,118,4,1,14
7.954131,0.47856799479254547,0.24421159200746761,0.49417769274570417,Hill_Valley_with_noise.csv,298,13,2,20
3.425045,0.49576838639311954,0.2482449126996865,0.49824182150807705,Hill_Valley_with_noise.csv,266,3,13,16
16.419617,0.48046979038404064,0.24333136501424615,0.4932862911274204,Hill_Valley_with_noise.csv,484,11,15,0
14.064188,0.4761715001801557,0.2448639965786007,0.4948373435570528,Hill_Valley_with_noise.csv,357,15,12,5
13.611748,0.47991035657798764,0.24416125911709743,0.49412676421855295,Hill_Valley_with_noise.csv,392,12,7,20
