Cpu,mae,mse,rmse,File,name,scores,Best Scores, Parameters
8.648339999999735,0.5596015381637193,0.7060744456015392,0.8402823606392908,../Datasets/vladislavleva-7.training.csv,RR,0.9290954455303333,0.8885411507072302,"{'verbose': 0, 'n_jobs': 9, 'n_estimators': 253, 'max_depth': 11}"
9.490158999999949,0.02726789410642755,0.004809243148404249,0.06934870689785246,../Datasets/keijzer-9.training.csv,RR,0.9917831468299636,0.986098645673062,"{'verbose': 3, 'n_jobs': 7, 'n_estimators': 455, 'max_depth': 17}"
6.6005760000007285,0.06700131732650408,0.006525172439481373,0.08077853947355927,../Datasets/keijzer-1.training.csv,RR,0.4642559120277894,-1.2832966882187264,"{'verbose': 0, 'n_jobs': 17, 'n_estimators': 23, 'max_depth': 11}"
8.828913999999713,0.031565644540029136,0.0016080875965702153,0.04010096752660982,../Datasets/nguyen-7.training.csv,RR,0.9966980343474282,0.8044616374722384,"{'verbose': 5, 'n_jobs': 10, 'n_estimators': 343, 'max_depth': 17}"
9.70358699999997,0.05194194648743317,0.005080252508907678,0.0712758900955132,../Datasets/keijzer-10.training.csv,RR,0.9526178156310552,0.9425460846524889,"{'verbose': 12, 'n_jobs': 7, 'n_estimators': 373, 'max_depth': 17}"
8.889965999999731,0.03723284794759116,0.006774774474336659,0.08230901818352993,../Datasets/keijzer-6.training.csv,RR,0.9886057466413103,0.9320888062522968,"{'verbose': 4, 'n_jobs': 15, 'n_estimators': 119, 'max_depth': 5}"
0.15239800000017567,0.42222121782174876,0.2536457528692725,0.503632557396037,../Datasets/nguyen-9.training.csv,SVM,0.32420733486550024,0.30381502583104125,"{'rbf_svm__max_iter': 8, 'rbf_svm__epsilon': 0.7999999999999999, 'rbf_svm__cache_size': 0.9775505617977528, 'rbf_svm__C': 10}"
0.16415000000051805,0.6891584475005571,1.3786220084538858,1.1741473538078113,../Datasets/vladislavleva-3.training.csv,SVM,-0.0034612430433149655,-0.010000502994874916,"{'rbf_svm__max_iter': 46, 'rbf_svm__epsilon': 8.899999999999999, 'rbf_svm__cache_size': 0.887752808988764, 'rbf_svm__C': 3}"
0.14701100000002043,0.43454108174387635,0.2763469493822623,0.5256871211873678,../Datasets/nguyen-6.training.csv,SVM,0.569902125473684,-1.0397908631749853,"{'rbf_svm__max_iter': 45, 'rbf_svm__epsilon': 0.7, 'rbf_svm__cache_size': 0.5846853932584269, 'rbf_svm__C': 13}"
0.15681099999983417,0.4570217141965331,0.37023131880704835,0.6084663662085591,../Datasets/keijzer-5.training.csv,SVM,-0.06274442432049065,-0.10936449421776182,"{'rbf_svm__max_iter': 39, 'rbf_svm__epsilon': 2.0, 'rbf_svm__cache_size': 0.23671910112359548, 'rbf_svm__C': 18}"
0.1452820000004067,2.1764282944411337,5.51087491974915,2.347525275635845,../Datasets/nguyen-4.training.csv,SVM,-0.07474167699392753,-8.507830099343812,"{'rbf_svm__max_iter': 54, 'rbf_svm__epsilon': 2.0999999999999996, 'rbf_svm__cache_size': 0.8204044943820225, 'rbf_svm__C': 20}"
0.14643900000010035,0.2801155751720295,0.11341242284468729,0.3367676095539583,../Datasets/nguyen-8.training.csv,SVM,0.37313693850887186,-0.8660154955350929,"{'rbf_svm__max_iter': 49, 'rbf_svm__epsilon': 0.4, 'rbf_svm__cache_size': 0.887752808988764, 'rbf_svm__C': 13}"
0.14705899999989924,0.2780281206859772,0.09835544902700165,0.31361672313032296,../Datasets/vladislavleva-1.training.csv,SVM,-0.739455701750549,-0.853424124359919,"{'rbf_svm__max_iter': 87, 'rbf_svm__epsilon': 9.1, 'rbf_svm__cache_size': 0.25916853932584266, 'rbf_svm__C': 15}"
0.14789699999982986,3.5148726949621225,16.232670310220126,4.028978817296031,../Datasets/keijzer-13.training.csv,SVM,-0.4968076143257343,-0.02652608887890473,"{'rbf_svm__max_iter': 21, 'rbf_svm__epsilon': 1.9, 'rbf_svm__cache_size': 0.7193820224719101, 'rbf_svm__C': 10}"
0.14738800000031915,2.154047272985728,6.755652488854879,2.5991638056988404,../Datasets/keijzer-11.training.csv,SVM,-0.010196075148618089,-0.17260713171494807,"{'rbf_svm__max_iter': 49, 'rbf_svm__epsilon': 13.099999999999998, 'rbf_svm__cache_size': 0.14692134831460674, 'rbf_svm__C': 11}"
0.15365999999994528,0.420154807512444,0.20056819782948346,0.4478484094305611,../Datasets/vladislavleva-4.training.csv,SVM,-4.561516424873234,-3.7787398656533866,"{'rbf_svm__max_iter': 33, 'rbf_svm__epsilon': 16.099999999999998, 'rbf_svm__cache_size': 0.6183595505617977, 'rbf_svm__C': 7}"
0.14865300000019488,1.0089155884322811,1.0514844371529917,1.0254191519339746,../Datasets/keijzer-7.training.csv,SVM,-0.9359545826533604,-0.827808940146397,"{'rbf_svm__max_iter': 90, 'rbf_svm__epsilon': 1.0999999999999999, 'rbf_svm__cache_size': 0.14692134831460674, 'rbf_svm__C': 3}"
0.14509300000008807,1.9596194058466783,6.140650443794261,2.478033584073118,../Datasets/vladislavleva-6.training.csv,SVM,-0.02865308587782911,-0.2964163575184138,"{'rbf_svm__max_iter': 28, 'rbf_svm__epsilon': 13.799999999999999, 'rbf_svm__cache_size': 0.6969325842696629, 'rbf_svm__C': 7}"
0.14520699999957287,0.8652438811328039,0.9470176586743726,0.9731483230599396,../Datasets/vladislavleva-8.training.csv,SVM,0.5858103410141022,0.2043589546111554,"{'rbf_svm__max_iter': 34, 'rbf_svm__epsilon': 0.8999999999999999, 'rbf_svm__cache_size': 0.25916853932584266, 'rbf_svm__C': 2}"
0.14287699999931647,0.28470300018217043,0.24991921125704697,0.4999192047291712,../Datasets/nguyen-3.training.csv,SVM,0.8912721678100807,0.456160327606938,"{'rbf_svm__max_iter': 39, 'rbf_svm__epsilon': 0.2, 'rbf_svm__cache_size': 0.7193820224719101, 'rbf_svm__C': 3}"
0.14800300000024436,0.11354679689058508,0.02382180152135076,0.15434312916793788,../Datasets/vladislavleva-5.training.csv,SVM,0.8985373036089994,0.8946003719320677,"{'rbf_svm__max_iter': 76, 'rbf_svm__epsilon': 0.3, 'rbf_svm__cache_size': 0.4387640449438202, 'rbf_svm__C': 20}"
0.14365399999951478,0.2280089459271328,0.07459169179642575,0.27311479600421823,../Datasets/keijzer-2.training.csv,SVM,-0.009563222141743655,-0.05371564625775678,"{'rbf_svm__max_iter': 27, 'rbf_svm__epsilon': 11.099999999999998, 'rbf_svm__cache_size': 0.6520337078651685, 'rbf_svm__C': 20}"
0.14427599999999074,3.0309051324879603,13.798632551905479,3.714651067315136,../Datasets/keijzer-15.training.csv,SVM,-0.011063618608004422,-2.474294787868736,"{'rbf_svm__max_iter': 37, 'rbf_svm__epsilon': 5.1, 'rbf_svm__cache_size': 0.9887752808988763, 'rbf_svm__C': 17}"
0.145144000000073,0.43996133598320997,0.26477321194873965,0.5145611838729576,../Datasets/keijzer-8.training.csv,SVM,0.933737004693533,0.9334916809254249,"{'rbf_svm__max_iter': 73, 'rbf_svm__epsilon': 0.7999999999999999, 'rbf_svm__cache_size': 0.887752808988764, 'rbf_svm__C': 15}"
0.14267999999992753,0.2267945007254905,0.08720541109477824,0.2953056232020959,../Datasets/keijzer-4.training.csv,SVM,-0.013627348543406859,0.023593386837885123,"{'rbf_svm__max_iter': 35, 'rbf_svm__epsilon': 0.7, 'rbf_svm__cache_size': 0.7867303370786517, 'rbf_svm__C': 9}"
0.14330700000027718,0.2900462639501009,0.13835687897367285,0.3719635452214005,../Datasets/keijzer-3.training.csv,SVM,-0.002336409760772984,-0.23233455076625412,"{'rbf_svm__max_iter': 72, 'rbf_svm__epsilon': 10.6, 'rbf_svm__cache_size': 0.4050898876404494, 'rbf_svm__C': 17}"
0.14271999999982654,0.23828466259389683,0.12668353223917828,0.35592630169626166,../Datasets/vladislavleva-2.training.csv,SVM,-0.4099825899493428,-0.10398489208912158,"{'rbf_svm__max_iter': 93, 'rbf_svm__epsilon': 7.199999999999999, 'rbf_svm__cache_size': 0.528561797752809, 'rbf_svm__C': 11}"
0.14223500000025524,0.8664127159830857,0.9168829794279517,0.9575400667480979,../Datasets/keijzer-14.training.csv,SVM,-0.07756193026455027,-24.596338991430606,"{'rbf_svm__max_iter': 74, 'rbf_svm__epsilon': 19.6, 'rbf_svm__cache_size': 0.7867303370786517, 'rbf_svm__C': 6}"
0.14318899999943824,0.7378736695713197,0.7799151483237533,0.8831280475241138,../Datasets/nguyen-10.training.csv,SVM,-0.0014316417344719667,-0.05134409589544244,"{'rbf_svm__max_iter': 50, 'rbf_svm__epsilon': 19.7, 'rbf_svm__cache_size': 0.5397865168539325, 'rbf_svm__C': 13}"
0.14137099999970815,0.15224510992142412,0.028163656640872475,0.16782031057316177,../Datasets/nguyen-5.training.csv,SVM,-0.15563543794429324,-37.49451566769188,"{'rbf_svm__max_iter': 97, 'rbf_svm__epsilon': 19.7, 'rbf_svm__cache_size': 0.34896629213483144, 'rbf_svm__C': 1}"
0.15082199999960721,0.9388576464003847,1.5170811139045974,1.231698467119529,../Datasets/vladislavleva-7.training.csv,SVM,0.8476535142351614,0.8648148704352792,"{'rbf_svm__max_iter': 85, 'rbf_svm__epsilon': 0.7, 'rbf_svm__cache_size': 0.887752808988764, 'rbf_svm__C': 14}"
0.14264100000036706,1.4081302543048022,2.043402582199736,1.4294763314583896,../Datasets/keijzer-9.training.csv,SVM,-2.4912643147975797,-2.309403438951619,"{'rbf_svm__max_iter': 84, 'rbf_svm__epsilon': 1.5, 'rbf_svm__cache_size': 0.7418314606741573, 'rbf_svm__C': 6}"
0.14126600000054168,0.08860202979619755,0.01030910238464989,0.10153374997827024,../Datasets/keijzer-1.training.csv,SVM,0.1535793565456527,-6.1378841647117515,"{'rbf_svm__max_iter': 100, 'rbf_svm__epsilon': 0.1, 'rbf_svm__cache_size': 0.33774157303370783, 'rbf_svm__C': 6}"
0.14116000000012718,0.6982133077098304,0.56940115726154,0.7545867460150224,../Datasets/nguyen-7.training.csv,SVM,-0.16917950727453035,-6.441608684876914,"{'rbf_svm__max_iter': 84, 'rbf_svm__epsilon': 19.5, 'rbf_svm__cache_size': 0.25916853932584266, 'rbf_svm__C': 11}"
0.14266500000030646,0.3168361047059552,0.11750859967181687,0.342795273701107,../Datasets/keijzer-10.training.csv,SVM,-0.0959719275417883,-0.3982353009711407,"{'rbf_svm__max_iter': 89, 'rbf_svm__epsilon': 15.799999999999999, 'rbf_svm__cache_size': 0.6408089887640449, 'rbf_svm__C': 18}"
0.1436729999995805,0.3325873351334837,0.11323453295632659,0.336503392191411,../Datasets/keijzer-6.training.csv,SVM,0.8095548475680269,0.5648785759379475,"{'rbf_svm__max_iter': 10, 'rbf_svm__epsilon': 0.4, 'rbf_svm__cache_size': 0.9775505617977528, 'rbf_svm__C': 15}"
